Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
xkbcomp, 2494980, 1.08, 24, 3, 6, 1, 1626535, 909253, 1431, 333, 0, 897024, 0, 0.245665, 0.031698, 67100, 14418, 0, 0, 184, 142, 292, 0.069356, 0.011894, 65020, 11388, 1, 0, 1568, 131, 330
m4-native, 54978, 0.21, 6, 1, 15, 2, 6237181, 789784, 2694, 457, 0, 745472, 0, 0.06794, 0.016985, 62692, 13540, 0, 0, 128, 52, 27, 0.155546, 0.02146, 60000, 21968, 0, 0, 1328, 214, 31
libx11-native, 1141872, 4.68, 31, 6, 66, 24, 12866546, 5727155, 43469, 5328, 290816, 9986048, 1773568, 0.310308, 0.061187, 72288, 15450, 0, 0, 592, 530, 110, 0.667222, 0.24223499999999998, 69468, 106982, 11, 568, 18912, 1486, 1124
mkfontscale, 2491846, 0.89, 22, 1, 7, 1, 1042254, 269598, 2574, 370, 0, 253952, 0, 0.220408, 0.015467, 67164, 14002, 0, 0, 192, 694, 281, 0.070355, 0.013359, 65084, 11788, 0, 0, 304, 275, 310
cwautomacros-native, 692589, 0.27, 18, 0, 3, 0, 904870, 227442, 826, 342, 0, 303104, 20480, 0.184409, 0.009219999999999999, 68528, 13387, 0, 0, 96, 37, 439, 0.031653, 0.005810999999999999, 65828, 4587, 0, 0, 496, 85, 67
xinit, 2499982, 0.64, 17, 4, 6, 2, 994073, 216491, 1777, 476, 0, 184320, 0, 0.177473, 0.047326, 67212, 14321, 0, 0, 184, 267, 335, 0.06444899999999999, 0.029602999999999997, 65132, 13469, 3, 0, 176, 162, 416
puzzles, 3841416, 7.62, 39, 6, 24, 10, 29895306, 26705679, 9666, 6328, 0, 26832896, 163840, 0.392123, 0.061681999999999994, 59676, 15307, 0, 0, 248, 971, 300, 0.24990199999999999, 0.10982499999999999, 57572, 37423, 3, 0, 52160, 954, 2022
npth, 2386318, 1.37, 19, 3, 11, 6, 1448591, 228341, 2970, 548, 0, 217088, 8192, 0.198151, 0.030483999999999997, 65900, 14020, 0, 0, 208, 449, 392, 0.113315, 0.063078, 63824, 25762, 3, 0, 216, 428, 578
make-native, 220173, 0.35, 17, 1, 8, 2, 3700570, 1087705, 1929, 499, 0, 1040384, 0, 0.17551, 0.016715, 64808, 14444, 0, 0, 120, 81, 191, 0.086959, 0.028931, 62116, 15368, 0, 0, 1912, 193, 179
gperf-native, 126279, 0.19, 15, 1, 2, 0, 1135809, 414385, 633, 278, 0, 397312, 0, 0.151144, 0.015909, 63624, 14313, 0, 0, 120, 24, 75, 0.023354, 0.0054919999999999995, 60932, 3948, 0, 0, 656, 59, 76
xtrans-native, 352670, 0.39, 17, 1, 3, 1, 1236385, 325839, 1299, 478, 0, 294912, 0, 0.179527, 0.019947, 65964, 14338, 0, 0, 112, 86, 335, 0.038324, 0.011574, 63272, 7773, 0, 0, 464, 112, 109
libxxf86vm-native, 1217789, 0.89, 19, 3, 8, 1, 1404287, 151217, 1857, 401, 0, 221184, 4096, 0.199792, 0.033927, 70964, 13920, 0, 0, 136, 33, 54, 0.08287, 0.019122, 68272, 14683, 1, 0, 296, 232, 129
readline, 2211810, 1.69, 22, 4, 37, 9, 15076449, 8685253, 7282, 2472, 708608, 8605696, 4812800, 0.22373099999999999, 0.041430999999999996, 67064, 12849, 0, 0, 272, 524, 234, 0.37343899999999997, 0.09235399999999999, 64988, 52756, 2, 1384, 16536, 922, 1298
qemu-system-native, 3997356, 3.01, 8, 1, 53, 84, 1740119821, 1663217625, 5532, 959, 12693504, 1663381504, 1769472, 0.08158699999999999, 0.017176, 71060, 14820, 0, 0, 304, 36, 11, 0.536513, 0.849765, 107004, 59086, 0, 24792, 3248488, 374, 65
vulkan-loader, 3172609, 0.91, 25, 3, 1, 2, 4521307, 4017554, 1178, 822, 0, 4001792, 0, 0.251044, 0.032392, 54724, 14169, 0, 0, 160, 135, 348, 0.016302, 0.028558, 52640, 3732, 0, 0, 7656, 34, 136
ncurses-native, 337717, 19.74, 41, 7, 600, 127, 87099629, 16384589, 147354, 20686, 4096, 21700608, 2498560, 0.417074, 0.078693, 67956, 15018, 0, 0, 904, 1508, 133, 6.003216, 1.273716, 65060, 1543607, 105, 8, 41480, 22832, 10644
rsync-native, 189639, 0.35, 16, 1, 1, 0, 1626088, 1025303, 580, 392, 0, 1003520, 0, 0.16603099999999998, 0.019764999999999998, 64816, 14338, 0, 0, 112, 66, 96, 0.019178999999999998, 0.003597, 62124, 2886, 0, 0, 1848, 49, 91
librepo, 3146726, 2.02, 24, 4, 2, 3, 2757475, 1367571, 1347, 483, 65536, 1392640, 0, 0.24548699999999998, 0.046758999999999995, 56452, 15307, 1, 16, 168, 115, 269, 0.026278, 0.039938999999999995, 54368, 3963, 0, 112, 2552, 27, 465
xz, 1644039, 8.47, 16, 1, 162, 47, 17498794, 4362205, 38202, 2708, 2723840, 4534272, 4096, 0.16683099999999998, 0.012511999999999999, 63228, 13955, 0, 0, 296, 982, 25, 1.628253, 0.47212099999999996, 61112, 405621, 40, 5320, 8560, 12312, 3348
libxcvt, 1454529, 1.20, 17, 2, 23, 6, 9053221, 146706, 1290, 163, 0, 163840, 0, 0.17751899999999998, 0.025359, 62180, 14539, 0, 0, 152, 117, 261, 0.234516, 0.06837599999999999, 60104, 11241, 2, 0, 168, 164, 206
coreutils, 2328930, 6.17, 24, 4, 122, 38, 67676160, 46605715, 31093, 2691, 12230656, 46956544, 0, 0.24928999999999998, 0.040867, 66656, 14510, 0, 0, 296, 449, 262, 1.229125, 0.388381, 64544, 171700, 3, 23888, 91416, 5038, 4054
libfakekey, 2480499, 1.79, 23, 3, 13, 2, 1340658, 193150, 1972, 411, 0, 172032, 4096, 0.23305299999999998, 0.031073, 67272, 14240, 0, 0, 200, 165, 500, 0.131389, 0.022805, 65192, 22834, 0, 0, 136, 237, 524
unfs3-native, 817332, 0.05, 8, 1, 0, 0, 804286, 244241, 308, 216, 0, 233472, 0, 0.089485, 0.01627, 70436, 11772, 0, 0, 104, 14, 6, 0.007209999999999999, 0.0025859999999999998, 67740, 1929, 0, 0, 352, 25, 2
libxi, 2275827, 0.99, 21, 3, 12, 4, 3314751, 2044622, 4586, 734, 0, 2211840, 4096, 0.21190299999999998, 0.0326, 67020, 14772, 0, 0, 200, 256, 276, 0.125516, 0.049122, 64944, 26441, 0, 0, 4120, 971, 600
alsa-lib, 1890919, 3.94, 23, 3, 45, 22, 10578786, 6028500, 15611, 1725, 471040, 6180864, 8192, 0.23657399999999998, 0.032631, 65124, 14698, 0, 0, 296, 577, 301, 0.454229, 0.227598, 63016, 98459, 8, 920, 11776, 1768, 2934
sbc, 2283857, 1.87, 22, 2, 14, 5, 2447242, 1182566, 2191, 386, 0, 1167360, 4096, 0.223108, 0.026926, 65772, 14553, 0, 0, 184, 114, 224, 0.145785, 0.053765999999999994, 63688, 30690, 1, 0, 2096, 371, 561
matchbox-theme-sato, 3390463, 2.25, 20, 4, 6, 1, 774250, 151179, 1854, 446, 45056, 147456, 0, 0.205205, 0.045145, 58012, 15448, 0, 0, 192, 176, 356, 0.064165, 0.011833, 55912, 9616, 0, 88, 96, 88, 350
libpciaccess-native, 748731, 0.46, 20, 2, 7, 1, 1548789, 172999, 1292, 389, 0, 143360, 4096, 0.202849, 0.027306, 70500, 13893, 0, 0, 128, 40, 103, 0.076184, 0.01736, 67808, 14844, 0, 0, 152, 222, 135
which, 2500085, 0.87, 19, 1, 13, 3, 2497686, 234226, 4564, 397, 12288, 208896, 0, 0.19557, 0.013644, 66560, 14250, 0, 0, 184, 1211, 440, 0.132123, 0.030869999999999998, 64476, 19543, 1, 24, 224, 242, 441
python3, 2675044, 129.10, 94, 12, 2343, 387, 277082699, 265660358, 212458, 22454, 44957696, 280158208, 39604224, 0.940392, 0.12483, 69600, 15588, 0, 0, 4912, 7266, 520, 23.439933, 3.8733459999999997, 67088, 850047, 41, 87808, 542272, 51987, 103777
pkgconfig-native, 178405, 0.21, 19, 1, 15, 3, 4527367, 866182, 3911, 575, 0, 831488, 0, 0.19186399999999998, 0.019577, 64372, 14344, 0, 0, 152, 56, 9, 0.15964699999999998, 0.035074, 61680, 37514, 4, 0, 1472, 559, 98
xinput-calibrator, 2671506, 2.02, 22, 2, 16, 2, 2907648, 1362783, 3133, 710, 86016, 1306624, 0, 0.22256599999999999, 0.02428, 67520, 14875, 0, 0, 208, 255, 430, 0.16633799999999999, 0.027660999999999998, 65444, 29703, 1, 168, 2344, 460, 708
linux-yocto, 3285035, 32.40, 46, 4, 319, 123, 970715076, 949524594, 64810, 10396, 336490496, 950099968, 0, 0.464312, 0.047377999999999997, 59620, 17999, 5, 1648, 560, 1265, 340, 3.190807, 1.232472, 57536, 417128, 24, 655560, 1855104, 6428, 14028
chrpath-native, 322990, 0.13, 16, 1, 3, 0, 1114265, 154979, 1146, 296, 0, 151552, 0, 0.16827899999999998, 0.016026, 65700, 14335, 0, 0, 120, 22, 51, 0.036632, 0.006313999999999999, 63008, 8123, 0, 0, 176, 112, 27
binutils-cross-x86_64, 861909, 3.21, 21, 3, 152, 31, 54058288, 31460353, 20124, 2635, 0, 31346688, 8192, 0.214003, 0.031208, 69636, 11425, 0, 0, 368, 253, 193, 1.528216, 0.314006, 66880, 197225, 24, 0, 60856, 2916, 2035
mpg123, 3550825, 4.08, 24, 3, 36, 9, 6798589, 3627691, 5228, 886, 45056, 3620864, 20480, 0.24725699999999998, 0.035322, 58968, 14714, 0, 0, 216, 173, 297, 0.364394, 0.096514, 56872, 75876, 3, 88, 6856, 1119, 1386
libptytty, 1456802, 0.50, 18, 1, 1, 1, 684804, 253515, 815, 449, 16384, 229376, 0, 0.18290599999999999, 0.014345, 61824, 13733, 0, 0, 152, 172, 339, 0.016805, 0.019254999999999998, 59748, 3680, 0, 32, 296, 123, 215
libunistring-native, 482880, 0.35, 16, 2, 18, 5, 11637285, 3056763, 4724, 572, 0, 3108864, 4096, 0.16891799999999998, 0.028152999999999997, 66616, 14683, 0, 0, 152, 52, 5, 0.182392, 0.051307, 63924, 36472, 1, 0, 5920, 434, 50
libgcc-initial, 1144149, 0.58, 21, 2, 15, 7, 11618169, 4446454, 6158, 825, 0, 4423680, 2859008, 0.21420799999999998, 0.028291, 59688, 13393, 0, 0, 200, 201, 270, 0.154935, 0.074865, 57608, 19909, 2, 0, 8440, 510, 534
v86d, 1478522, 0.46, 18, 2, 1, 0, 811458, 520274, 454, 173, 0, 528384, 0, 0.190072, 0.023759, 61808, 13866, 0, 0, 152, 83, 291, 0.01453, 0.005931, 59700, 2172, 0, 0, 880, 17, 84
kmod-native, 966424, 2.20, 22, 4, 34, 5, 7527393, 466816, 3270, 707, 8192, 409600, 4096, 0.223385, 0.043879, 70356, 13694, 0, 0, 152, 106, 105, 0.341327, 0.054981999999999996, 67664, 37441, 2, 16, 648, 411, 300
libjpeg-turbo-native, 841623, 0.30, 20, 2, 1, 2, 5825232, 2400954, 4390, 640, 376832, 2424832, 0, 0.206478, 0.020647, 70964, 12189, 0, 0, 112, 49, 43, 0.012362999999999999, 0.024103, 68264, 3012, 0, 736, 4624, 32, 44
xcb-proto-native, 939694, 1.67, 18, 0, 31, 2, 3142181, 2238563, 2814, 518, 909312, 2420736, 0, 0.18179199999999998, 0.004227, 70988, 11904, 0, 0, 128, 44, 98, 0.31068599999999996, 0.02224, 68296, 15893, 1, 1776, 4600, 192, 149
python3-iniparse-native, 957641, 0.75, 20, 2, 12, 1, 3399770, 359767, 496, 277, 0, 438272, 0, 0.20992999999999998, 0.026718, 70048, 14231, 0, 0, 72, 40, 155, 0.12664599999999998, 0.014596, 67356, 5095, 0, 0, 784, 17, 79
nghttp2, 1478968, 0.60, 19, 2, 2, 2, 2004251, 1255040, 1155, 607, 200704, 1241088, 0, 0.19972099999999998, 0.026378, 62320, 13938, 0, 0, 160, 303, 232, 0.022036999999999998, 0.029782, 60240, 3963, 0, 392, 2264, 169, 314
libpng-native, 390555, 0.24, 13, 2, 12, 2, 3142276, 917547, 3022, 725, 0, 888832, 12288, 0.13684, 0.020123, 66404, 14586, 0, 0, 144, 65, 103, 0.123918, 0.02916, 63700, 31962, 5, 0, 1592, 505, 210
acl-native, 120170, 0.17, 12, 1, 15, 2, 2835112, 548492, 8728, 972, 4096, 552960, 12288, 0.127245, 0.011567, 63716, 13734, 0, 0, 136, 40, 123, 0.157626, 0.029075999999999998, 61016, 38480, 1, 8, 944, 614, 82
libnsl2, 1643509, 0.13, 10, 2, 6, 1, 1309827, 293564, 1939, 360, 28672, 290816, 4096, 0.10595199999999999, 0.028525, 63020, 13873, 0, 0, 192, 536, 17, 0.06569, 0.013959, 60944, 20986, 0, 56, 376, 808, 14
mesa-native, 3934413, 0.28, 13, 0, 16, 4, 49101300, 39077288, 1245, 374, 434176, 39124992, 8192, 0.13201, 0.004258, 61636, 12689, 0, 0, 152, 17, 3, 0.167148, 0.045134999999999995, 58928, 9787, 0, 848, 76264, 30, 16
xmodmap, 2649386, 0.99, 23, 2, 4, 2, 920463, 264434, 1259, 314, 0, 249856, 0, 0.233201, 0.029612, 66976, 14707, 0, 0, 176, 115, 268, 0.042686999999999996, 0.025241, 64888, 9685, 0, 0, 312, 100, 274
e2fsprogs, 2654195, 11.28, 31, 5, 153, 37, 60716896, 36213753, 30296, 3943, 32768, 36257792, 18264064, 0.31153, 0.051920999999999995, 67608, 15338, 0, 0, 424, 1298, 131, 1.53851, 0.377335, 65508, 242103, 0, 64, 70392, 4623, 3687
libjpeg-turbo, 1460304, 0.66, 18, 2, 1, 5, 12068041, 8143263, 2856, 1419, 385024, 8175616, 0, 0.185612, 0.02531, 62300, 14020, 0, 0, 176, 188, 257, 0.018739, 0.059814, 60216, 4239, 0, 752, 15792, 104, 744
tzcode-native, 686850, 0.23, 12, 3, 0, 0, 502813, 187930, 4941, 163, 0, 184320, 0, 0.12097999999999999, 0.030244999999999998, 68580, 13493, 0, 0, 64, 22, 87, 0.006927, 0.006318, 65988, 1625, 0, 0, 296, 13, 26
vte, 3874902, 1.39, 37, 4, 35, 10, 17522027, 8548703, 3043, 801, 8192, 8773632, 0, 0.373307, 0.044154, 60688, 14765, 0, 0, 224, 155, 301, 0.356051, 0.10356, 58584, 11916, 0, 16, 16912, 102, 1530
libpsl, 2092344, 1.66, 25, 3, 27, 9, 4595467, 390578, 4878, 743, 8192, 327680, 4096, 0.254832, 0.039205, 66756, 14237, 0, 0, 224, 288, 284, 0.275012, 0.09907099999999999, 64680, 54398, 1, 16, 416, 1036, 1117
zip, 1459848, 0.71, 18, 2, 3, 1, 2357355, 2021827, 1075, 548, 196608, 1966080, 0, 0.184853, 0.020092, 61732, 13797, 0, 0, 192, 237, 262, 0.032147, 0.012093, 59656, 5679, 0, 384, 3648, 50, 267
libffi-native, 155142, 0.17, 12, 1, 9, 2, 3177871, 244478, 2422, 454, 0, 225280, 4096, 0.12422899999999999, 0.011293, 63916, 14177, 0, 0, 128, 44, 9, 0.09120299999999999, 0.023885999999999998, 61224, 22593, 1, 0, 312, 283, 33
libdnf-native, 1401721, 0.09, 11, 2, 0, 3, 13141092, 8208997, 2525, 1724, 16384, 8376320, 0, 0.11481, 0.026494, 72740, 14339, 0, 0, 208, 83, 11, 0.009522, 0.030107, 70028, 3696, 0, 32, 16152, 19, 3
libxxf86vm, 2254560, 0.29, 16, 2, 9, 3, 1344328, 244951, 2705, 414, 0, 319488, 4096, 0.163304, 0.027881, 67236, 12337, 0, 0, 192, 458, 88, 0.09636299999999999, 0.034818, 65152, 22450, 3, 0, 432, 950, 207
pseudo-native, 351728, 0.31, 16, 2, 2, 0, 3099043, 2502557, 541, 409, 0, 2486272, 0, 0.16577799999999998, 0.020721999999999997, 65944, 14372, 0, 0, 88, 39, 63, 0.026624, 0.004961, 63252, 3016, 1, 0, 4768, 38, 50
libpthread-stubs, 1545243, 0.17, 14, 2, 1, 1, 499823, 107287, 712, 269, 0, 102400, 0, 0.147792, 0.02796, 62612, 13973, 0, 0, 184, 431, 75, 0.011557, 0.017714, 60528, 4178, 0, 0, 16, 139, 43
bash, 2323377, 8.77, 31, 4, 854, 235, 134687582, 26472230, 47847, 8551, 8749056, 21606400, 5226496, 0.313527, 0.044788999999999995, 66564, 15029, 0, 0, 728, 666, 273, 8.543313, 2.358473, 83848, 471471, 7, 17088, 41472, 5189, 8497
gtk-doc, 2096054, 1.12, 20, 3, 12, 7, 2309339, 770542, 4761, 612, 577536, 843776, 28672, 0.20404799999999998, 0.037099, 65740, 14004, 0, 0, 216, 371, 148, 0.120317, 0.07603599999999999, 63664, 27221, 0, 1128, 1432, 576, 767
libmodulemd-native, 1060888, 1.02, 20, 1, 30, 2, 10046083, 972796, 1008, 289, 0, 995328, 0, 0.209862, 0.012343999999999999, 71392, 14045, 0, 0, 104, 26, 352, 0.30196999999999996, 0.027615999999999998, 68696, 7557, 0, 0, 1840, 8, 64
xf86-video-cirrus, 3616210, 2.41, 31, 2, 11, 1, 1501719, 510277, 1524, 351, 4096, 495616, 4096, 0.316928, 0.027053999999999998, 59212, 15557, 0, 0, 192, 144, 250, 0.113727, 0.014308, 57120, 17652, 2, 8, 776, 275, 346
libassuan, 1981849, 2.02, 22, 2, 22, 9, 3964777, 848899, 4828, 810, 163840, 794624, 8192, 0.224403, 0.0264, 65292, 14654, 0, 0, 208, 801, 435, 0.22283, 0.094595, 63216, 39420, 0, 320, 1344, 531, 902
python3-installer-native, 937913, 0.88, 17, 2, 20, 1, 3713644, 1554946, 520, 336, 0, 1654784, 0, 0.175092, 0.023344999999999998, 71020, 11694, 0, 0, 80, 49, 72, 0.20826699999999998, 0.012117, 68328, 5276, 0, 0, 3152, 13, 285
meson-native, 953073, 3.43, 19, 1, 98, 8, 7935345, 8607076, 1232, 756, 8192, 9658368, 16384, 0.1996, 0.017356, 70496, 14786, 0, 0, 88, 29, 80, 0.986632, 0.088297, 67804, 9139, 0, 16, 18776, 35, 292
libdaemon, 1938636, 1.59, 16, 4, 11, 5, 1429357, 253436, 2455, 405, 8192, 253952, 4096, 0.16697099999999998, 0.040723999999999996, 65116, 14864, 0, 0, 192, 137, 243, 0.111301, 0.056873, 63032, 24952, 1, 16, 304, 412, 594
grep, 2635190, 8.52, 23, 3, 71, 14, 10547098, 2266687, 10164, 915, 942080, 2277376, 0, 0.235535, 0.032327999999999996, 66644, 14662, 0, 0, 232, 309, 315, 0.7146509999999999, 0.14684, 64568, 89079, 2, 1840, 4216, 1343, 2629
taglib, 1477056, 1.17, 23, 2, 5, 5, 10524718, 8707425, 3965, 1987, 0, 8830976, 4096, 0.239474, 0.02711, 62240, 13910, 0, 0, 208, 396, 334, 0.057608, 0.054348999999999995, 60136, 4413, 0, 0, 17040, 152, 1792
psplash, 2574913, 1.18, 26, 3, 4, 1, 1118857, 472737, 2819, 547, 73728, 434176, 147456, 0.262192, 0.034959, 67604, 15338, 0, 0, 208, 951, 302, 0.046964, 0.013408, 65528, 7250, 3, 144, 640, 210, 376
