Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
sato-icon-theme, 3891005, 3.44, 45, 6, 172, 28, 8455086, 2508402, 12489, 800, 0, 1335296, 0, 0.457246, 0.067592, 62308, 23969, 0, 0, 576, 264, 1112, 1.720338, 0.283783, 167948, 81452, 0, 0, 2032, 17112, 1372
iso-codes, 1380151, 43.92, 77, 11, 11956, 755, 147548589, 21656501, 28786, 9944, 0, 13111296, 0, 0.772905, 0.11219499999999999, 64564, 25580, 0, 0, 1200, 4864, 2214, 119.567879, 7.5501380000000005, 2057128, 3623163, 0, 0, 24408, 129350, 30076
packagegroup-core-x11, 3064455, 7.93, 31, 5, 86, 27, 1356929, 486460, 1915, 501, 1298432, 323584, 0, 0.313456, 0.059302, 58140, 21249, 4, 1736, 448, 487, 315, 0.867949, 0.27871999999999997, 502284, 178627, 0, 800, 184, 1345, 808
packagegroup-base, 3451072, 5.25, 55, 5, 90, 193, 2621169, 1586771, 2829, 1379, 2625536, 815104, 0, 0.5589459999999999, 0.053231999999999995, 61124, 25067, 0, 4344, 560, 674, 485, 0.900087, 1.930018, 1589320, 1257297, 0, 784, 1032, 17081, 1960
xserver-nodm-init, 2895391, 2.57, 23, 5, 126, 14, 1350788, 418588, 1951, 487, 253952, 303104, 0, 0.23968399999999998, 0.055926, 67240, 23347, 0, 328, 464, 307, 297, 1.263571, 0.147485, 187072, 83811, 1, 168, 128, 1131, 629
matchbox-session-sato, 3902455, 2.63, 35, 9, 158, 14, 1665685, 548455, 2175, 522, 909312, 491520, 0, 0.355379, 0.098035, 62104, 24306, 0, 1504, 464, 370, 344, 1.585647, 0.145572, 203604, 80727, 0, 272, 496, 1020, 879
v86d, 3451133, 2.87, 30, 3, 236, 18, 6361460, 1032294, 2297, 568, 1916928, 700416, 0, 0.30868599999999996, 0.034770999999999996, 58044, 23307, 1, 2184, 472, 373, 319, 2.364011, 0.182399, 267936, 101021, 0, 1560, 896, 1608, 948
packagegroup-core-x11-xserver, 3632558, 2.33, 33, 3, 71, 17, 1329011, 416437, 1683, 434, 1769472, 303104, 0, 0.338493, 0.036704, 60028, 24241, 0, 2416, 472, 298, 271, 0.719085, 0.173822, 263328, 95646, 0, 1040, 120, 3021, 426
connman-conf, 1481455, 2.44, 26, 4, 128, 13, 1232144, 400409, 1808, 455, 0, 286720, 0, 0.26147899999999996, 0.049027, 63548, 20882, 0, 0, 456, 204, 355, 1.286517, 0.133908, 240168, 78794, 0, 0, 104, 795, 653
sysvinit-inittab, 1488460, 2.24, 26, 4, 164, 9, 1251789, 404457, 1824, 460, 339968, 294912, 0, 0.261999, 0.046785, 63724, 23458, 0, 496, 464, 321, 335, 1.647469, 0.095353, 263144, 78976, 0, 168, 112, 1001, 634
packagegroup-core-boot, 2725676, 5.82, 24, 6, 65, 19, 1351202, 413069, 1632, 433, 2117632, 303104, 0, 0.246605, 0.066054, 68184, 23321, 0, 3072, 472, 347, 253, 0.650683, 0.194425, 215212, 95594, 1, 1064, 120, 3771, 374
pointercal-xinput, 1482449, 2.52, 19, 8, 127, 10, 1235416, 402492, 1807, 457, 0, 290816, 0, 0.19519399999999998, 0.085397, 63216, 20884, 0, 0, 456, 262, 289, 1.271532, 0.109302, 226488, 78691, 2, 0, 112, 783, 599
shadow-securetty, 1364883, 1.56, 22, 6, 155, 13, 1234794, 401159, 1595, 456, 0, 286720, 0, 0.221544, 0.06816699999999999, 61236, 20207, 0, 0, 456, 143, 351, 1.5526149999999999, 0.132582, 209820, 78679, 0, 0, 104, 827, 676
packagegroup-core-x11-sato, 3954559, 2.18, 55, 4, 130, 56, 1766425, 675774, 1900, 637, 802816, 413696, 0, 0.555585, 0.049385, 65224, 25487, 0, 1312, 488, 621, 146, 1.30914, 0.566801, 992260, 345180, 1, 256, 320, 4047, 774
init-ifupdown, 1491514, 2.37, 23, 3, 149, 11, 1289127, 412853, 2056, 484, 4096, 294912, 0, 0.23655299999999999, 0.038016999999999995, 63420, 23383, 0, 8, 456, 386, 338, 1.491022, 0.11255899999999999, 245412, 79259, 0, 0, 120, 992, 762
xserver-xf86-config, 1481844, 2.06, 19, 5, 145, 11, 1245016, 404067, 1881, 458, 0, 290816, 0, 0.195719, 0.057083999999999996, 63324, 20835, 0, 0, 456, 278, 322, 1.458864, 0.118784, 264984, 78773, 1, 0, 112, 780, 836
formfactor, 1366293, 1.38, 24, 4, 130, 13, 1238989, 401939, 1808, 456, 0, 286720, 0, 0.24514899999999998, 0.040858, 61340, 20246, 0, 0, 456, 273, 253, 1.309302, 0.13262, 253512, 78890, 0, 0, 104, 737, 803
linux-yocto, 3451181, 244.65, 333, 48, 85408, 1796, 5033654416, 684817109, 293763, 60451, 12247040, 452259840, 0, 3.335543, 0.48141799999999996, 73476, 41370, 1656, 23176, 4184, 17882, 9548, 854.086931, 17.963976, 3615916, 11248140, 59, 744, 879136, 241699, 231774
base-files, 1372131, 2.24, 22, 4, 205, 17, 1342760, 446123, 2218, 506, 0, 307200, 0, 0.22572399999999998, 0.048368999999999995, 61232, 22907, 0, 0, 456, 193, 448, 2.051766, 0.17548, 331816, 108141, 1, 0, 144, 1267, 1434
psmisc, 2871373, 12.61, 39, 6, 2503, 138, 10827948, 2650485, 6950, 2568, 40960, 1536000, 0, 0.39996, 0.062738, 69224, 25375, 0, 8, 640, 1343, 1027, 25.031312, 1.380898, 1580376, 877314, 0, 72, 2360, 13430, 7342
libxext, 2986818, 4.58, 27, 4, 382, 21, 7718458, 1261602, 3638, 708, 303104, 819200, 0, 0.27066799999999996, 0.042290999999999995, 57216, 24430, 6, 512, 496, 388, 497, 3.824327, 0.211718, 448468, 130554, 0, 80, 1104, 3254, 1509
gstreamer1.0, 3327668, 64.90, 59, 8, 4693, 172, 245781911, 29121064, 44742, 4362, 241664, 19013632, 0, 0.598946, 0.087957, 60152, 26801, 9, 384, 808, 1693, 1181, 46.932908, 1.7283149999999998, 1564000, 1092786, 0, 88, 36328, 36352, 17440
rxvt-unicode, 3366374, 13.21, 36, 4, 561, 19, 46862607, 4941120, 4352, 937, 65536, 3256320, 0, 0.36674399999999996, 0.044330999999999995, 59372, 23935, 0, 128, 504, 279, 424, 5.61755, 0.19425599999999998, 402896, 134748, 2, 0, 5856, 1974, 1895
libxcrypt, 3043482, 4.60, 29, 5, 407, 22, 9126362, 1684878, 2952, 718, 524288, 1105920, 0, 0.29755699999999996, 0.052273, 56724, 23704, 0, 856, 488, 474, 443, 4.078023, 0.220014, 438748, 125965, 1, 168, 1672, 1688, 1622
libgpg-error, 3045670, 11.17, 37, 6, 1702, 80, 21744403, 3587435, 9143, 1922, 2015232, 2228224, 0, 0.37277699999999997, 0.061488999999999995, 57980, 24421, 2, 936, 584, 1453, 774, 17.02458, 0.80331, 1564876, 591418, 0, 3000, 3768, 10315, 6859
neard, 3412054, 4.55, 36, 7, 436, 21, 15693445, 2612844, 3617, 854, 3256320, 1720320, 0, 0.36647599999999997, 0.078236, 59484, 25028, 0, 4176, 504, 453, 406, 4.361831, 0.213497, 377008, 125532, 0, 2184, 2856, 2450, 1256
libxrandr, 2805198, 4.13, 27, 2, 400, 20, 4863748, 880805, 2624, 685, 40960, 581632, 0, 0.274434, 0.026993, 68960, 24278, 0, 0, 488, 328, 383, 4.002124, 0.20596, 412004, 126554, 0, 80, 648, 1757, 1254
libxkbcommon, 3242175, 8.28, 40, 4, 600, 29, 19287551, 3184916, 5776, 1013, 32768, 2056192, 0, 0.40892, 0.044535, 56412, 24440, 1, 64, 512, 520, 493, 6.000507, 0.298004, 691888, 190857, 0, 0, 3504, 2874, 2776
lua, 3115811, 9.14, 27, 6, 674, 32, 39532313, 5653603, 4395, 958, 1499136, 3735552, 0, 0.271889, 0.064735, 56676, 23915, 2, 1752, 504, 550, 446, 6.743987, 0.327766, 698496, 195677, 1, 1176, 6792, 3498, 3820
bzip2, 3120755, 17.11, 33, 6, 746, 34, 48049000, 12612493, 6429, 1332, 8040448, 8368128, 0, 0.338686, 0.065977, 57716, 25093, 0, 2144, 520, 629, 592, 7.461004, 0.34803799999999996, 796308, 237692, 0, 13560, 15824, 5902, 3073
libexif, 2802568, 13.65, 35, 6, 2251, 113, 32727598, 4684286, 9521, 2224, 147456, 2899968, 0, 0.35962099999999997, 0.066906, 69100, 25285, 0, 200, 616, 1250, 767, 22.513438999999998, 1.138624, 1856460, 719327, 1, 88, 5048, 15926, 7659
libpcap, 3439264, 5.48, 30, 6, 638, 21, 32467951, 4821895, 4519, 904, 0, 3162112, 0, 0.305033, 0.065953, 59128, 24294, 0, 0, 496, 680, 315, 6.386198, 0.218662, 538388, 154966, 1, 0, 5680, 3020, 1845
sbc, 2915471, 4.13, 27, 5, 398, 16, 9271604, 1153980, 3130, 685, 233472, 774144, 0, 0.27652699999999997, 0.050276999999999995, 66688, 24372, 0, 376, 480, 345, 383, 3.988053, 0.169078, 358080, 122846, 1, 80, 1032, 1629, 1432
xhost, 2892977, 3.09, 22, 5, 306, 18, 2004829, 560014, 2120, 602, 0, 393216, 0, 0.224573, 0.054064, 67536, 24376, 0, 0, 488, 245, 359, 3.067457, 0.18638, 349244, 121355, 0, 0, 280, 1664, 992
sqlite3, 3111033, 44.54, 32, 4, 1313, 26, 95289502, 16229749, 5062, 1365, 1765376, 10838016, 0, 0.3232, 0.042526, 56820, 23798, 0, 2328, 496, 479, 413, 13.134038, 0.268793, 464576, 155361, 2, 1120, 20672, 2217, 4197
mkfontscale, 2749104, 2.47, 24, 4, 342, 17, 2871542, 714301, 2360, 621, 0, 479232, 0, 0.24739, 0.044611, 68584, 21456, 0, 0, 488, 298, 364, 3.425115, 0.179556, 406636, 122288, 0, 0, 448, 1750, 1021
libpng, 2816405, 6.48, 23, 3, 531, 28, 16704630, 2897550, 3569, 826, 286720, 1916928, 0, 0.23996699999999999, 0.03176, 68416, 24357, 1, 472, 488, 440, 518, 5.317536, 0.287767, 521396, 146085, 0, 88, 3256, 4796, 1891
libxfont2, 2777538, 2.27, 26, 5, 391, 16, 11627314, 2206838, 3068, 725, 172032, 1466368, 0, 0.2611, 0.054557999999999995, 68780, 24513, 0, 272, 496, 481, 432, 3.913723, 0.16935799999999998, 340948, 101825, 1, 64, 2368, 1654, 1636
matchbox-keyboard, 3935551, 1.12, 40, 8, 336, 28, 5847899, 1090177, 3212, 824, 12288, 720896, 0, 0.40174099999999996, 0.086087, 62976, 26242, 0, 24, 512, 607, 247, 3.365972, 0.28066199999999997, 493464, 147493, 1, 0, 896, 4272, 687
gmp, 2903256, 6.27, 26, 6, 526, 31, 32818653, 5134078, 5756, 1022, 364544, 3293184, 0, 0.268188, 0.064735, 66984, 23820, 0, 624, 528, 481, 388, 5.261885, 0.311901, 525572, 147835, 0, 88, 5904, 4316, 1946
vulkan-loader, 3477971, 6.25, 28, 6, 546, 17, 34264753, 3765698, 3099, 762, 294912, 2510848, 0, 0.28601099999999996, 0.066605, 59168, 24283, 0, 488, 488, 365, 342, 5.465573, 0.170229, 278684, 104564, 2, 88, 4416, 1594, 1546
libwebp, 2786438, 7.01, 24, 7, 604, 22, 43981539, 6826534, 6287, 1011, 4096, 4485120, 0, 0.24299199999999999, 0.071702, 68228, 23617, 0, 8, 520, 224, 431, 6.047272, 0.228894, 535108, 151415, 0, 0, 8240, 2862, 1972
mini-x-session, 3069462, 2.97, 27, 5, 139, 13, 1313267, 406055, 1690, 476, 1769472, 294912, 0, 0.277434, 0.054646, 56304, 23645, 1, 2576, 464, 315, 301, 1.39512, 0.131746, 206504, 77546, 2, 880, 112, 827, 620
zstd, 1519069, 10.45, 24, 5, 1539, 35, 212841349, 22008256, 7116, 1677, 0, 14618624, 0, 0.243952, 0.059988, 63444, 22954, 0, 0, 488, 240, 377, 15.39957, 0.35840299999999997, 599348, 193000, 0, 0, 28064, 3399, 2422
matchbox-desktop, 3857337, 3.02, 35, 4, 221, 19, 4811300, 970317, 2605, 606, 45056, 638976, 0, 0.354861, 0.048389999999999996, 62696, 24688, 0, 88, 480, 534, 356, 2.216557, 0.190557, 319368, 108019, 0, 0, 768, 1265, 1115
ttyrun, 1483502, 2.81, 22, 3, 277, 16, 1633340, 471296, 2064, 541, 0, 331776, 0, 0.22291799999999998, 0.037153, 63260, 20823, 0, 0, 456, 218, 374, 2.770347, 0.167733, 336164, 100103, 2, 0, 192, 1575, 1207
bash-completion, 3107632, 7.45, 29, 6, 417, 36, 8580749, 1593813, 10283, 739, 1556480, 868352, 0, 0.295085, 0.063232, 57372, 23721, 5, 1352, 560, 268, 689, 4.173028, 0.361629, 457972, 146323, 2, 1688, 1136, 10166, 2200
libsndfile1, 2910598, 6.36, 28, 7, 628, 27, 31344834, 4401202, 6439, 925, 233472, 2875392, 0, 0.286311, 0.075788, 67292, 24224, 0, 376, 504, 450, 573, 6.281206, 0.270682, 586260, 167319, 0, 80, 5112, 2997, 3250
libedit, 3035927, 4.42, 31, 4, 420, 16, 10218224, 1876707, 2915, 752, 557056, 1236992, 0, 0.31821, 0.045458, 57416, 24385, 2, 920, 496, 299, 573, 4.202726, 0.168281, 435932, 123868, 1, 168, 1920, 1866, 1526
glib-networking, 3387292, 23.26, 63, 4, 4225, 257, 19811144, 4689073, 13537, 4426, 4096, 2650112, 0, 0.632334, 0.045821, 59928, 26156, 0, 8, 784, 3251, 1444, 42.259812, 2.574976, 1760520, 1632985, 3, 0, 4392, 30131, 15236
libxdamage, 2809154, 3.95, 27, 3, 367, 15, 2005291, 558420, 2253, 619, 36864, 380928, 0, 0.27735899999999997, 0.039622, 68944, 24390, 0, 0, 496, 231, 397, 3.673126, 0.15137299999999998, 297836, 100303, 4, 72, 248, 1357, 1047
iw, 3086808, 5.95, 28, 3, 370, 20, 12823169, 2132236, 2758, 671, 614400, 1429504, 0, 0.285343, 0.034587, 56232, 23651, 0, 1008, 488, 420, 401, 3.70245, 0.20010799999999998, 371920, 123304, 7, 192, 2304, 1419, 1453
sysvinit, 3093230, 5.64, 29, 6, 541, 26, 10049577, 1721944, 6189, 954, 2473984, 1105920, 0, 0.29108, 0.063278, 56628, 23531, 3, 1424, 512, 427, 483, 5.415301, 0.26845399999999997, 538836, 175457, 1, 3408, 1648, 2700, 2156
ell, 3014828, 6.46, 27, 4, 429, 18, 23955705, 4109353, 3692, 798, 12288, 2699264, 0, 0.27252499999999996, 0.042581999999999995, 58104, 22311, 1, 24, 496, 329, 351, 4.295101, 0.185359, 356876, 103761, 1, 0, 4776, 1804, 1614
sato-screenshot, 3929388, 2.06, 41, 5, 310, 17, 2489012, 570294, 2318, 593, 0, 389120, 0, 0.41456, 0.058115, 62168, 24559, 0, 0, 480, 478, 220, 3.107522, 0.173213, 342344, 100389, 1, 0, 280, 1532, 595
glibc, 1391819, 16.73, 31, 5, 4074, 146, 513706822, 72971032, 51945, 5640, 4096, 47140864, 0, 0.312063, 0.057789, 63652, 24566, 0, 8, 1096, 586, 1080, 40.746203, 1.4652159999999999, 1258640, 543816, 1, 0, 90976, 29658, 15477
binutils, 3803529, 48.83, 50, 7, 10850, 228, 993588551, 148172678, 45683, 9141, 102400, 98234368, 0, 0.500864, 0.079969, 60352, 25087, 0, 192, 808, 1385, 888, 108.508255, 2.2809, 2003920, 1059212, 0, 8, 191056, 28776, 35747
bluez5, 3695981, 32.36, 43, 6, 2816, 51, 371275536, 34738739, 30645, 2526, 31006720, 22913024, 0, 0.43415699999999996, 0.063626, 62288, 25257, 3, 632, 584, 388, 836, 28.160586, 0.517013, 726264, 235673, 2, 59928, 44168, 9187, 7857
lame, 2762041, 6.37, 22, 6, 455, 32, 19291685, 3326152, 3790, 853, 0, 2191360, 0, 0.22236199999999998, 0.06104, 68248, 24449, 0, 0, 496, 451, 539, 4.554134, 0.322374, 518456, 169713, 1, 0, 3784, 2974, 1568
kmod, 3082128, 5.74, 34, 5, 462, 23, 11796840, 1957795, 3637, 890, 2170880, 1286144, 0, 0.348336, 0.059583, 57308, 24603, 0, 1352, 512, 750, 513, 4.628469, 0.238388, 532368, 148331, 0, 2888, 2000, 1891, 1982
libxft, 2906737, 4.20, 31, 3, 427, 17, 7538684, 1381828, 3967, 735, 0, 901120, 0, 0.313492, 0.032271, 67384, 21688, 0, 0, 504, 506, 364, 4.279154, 0.17374099999999998, 362676, 129779, 0, 0, 1256, 2318, 1553
unzip, 1501840, 4.45, 27, 5, 421, 18, 14423130, 2291182, 3068, 700, 0, 1523712, 0, 0.272872, 0.056306999999999996, 63536, 22933, 0, 0, 472, 135, 332, 4.215655, 0.183842, 419480, 125051, 1, 0, 2504, 2180, 1021
python3-iniparse, 3109349, 4.12, 34, 4, 173, 21, 2547894, 590967, 2298, 519, 172032, 405504, 0, 0.344342, 0.045634999999999995, 57280, 23739, 1, 168, 480, 274, 423, 1.735789, 0.21107599999999999, 336280, 114096, 2, 168, 312, 1996, 795
libgcrypt, 3119200, 20.59, 33, 6, 1044, 32, 208771788, 14280465, 14482, 1350, 14422016, 9424896, 0, 0.331321, 0.060201, 57692, 24649, 0, 2832, 520, 591, 454, 10.443445, 0.322376, 537548, 196691, 1, 25336, 17888, 3578, 3921
pinentry, 2897416, 3.36, 22, 5, 333, 17, 4779295, 1016781, 2323, 624, 344064, 688128, 0, 0.225766, 0.05241, 66752, 23575, 0, 528, 488, 300, 420, 3.33096, 0.178175, 395428, 121693, 2, 144, 856, 1862, 1180
gstreamer1.0-plugins-bad, 3950957, 17.94, 71, 13, 8949, 842, 323018221, 45828646, 52300, 11594, 40960, 28831744, 0, 0.7190489999999999, 0.131825, 67668, 31876, 0, 80, 1528, 7532, 44, 89.492317, 8.421205, 2127596, 3366569, 8, 0, 54784, 188822, 16147
desktop-file-utils, 2921339, 3.53, 24, 3, 315, 14, 5509702, 909225, 2879, 617, 0, 618496, 0, 0.249157, 0.037372999999999997, 67824, 24439, 0, 0, 496, 345, 327, 3.1583930000000002, 0.14790799999999998, 432404, 122958, 0, 0, 712, 1534, 1170
libcap-ng, 2834916, 6.85, 23, 5, 344, 18, 4108478, 865127, 4115, 718, 475136, 557056, 0, 0.23354699999999998, 0.059313, 68948, 23687, 0, 840, 488, 509, 393, 3.447228, 0.18056799999999998, 490152, 150233, 1, 88, 600, 6537, 1830
speex, 2758076, 6.79, 22, 4, 498, 29, 12694645, 2798352, 3692, 828, 0, 1851392, 0, 0.223963, 0.046336999999999996, 68216, 24270, 0, 0, 496, 363, 458, 4.983935, 0.295611, 514236, 145247, 0, 0, 3120, 8957, 1594
matchbox-theme-sato, 3400305, 2.55, 33, 4, 160, 10, 1387675, 431296, 1874, 466, 20480, 307200, 0, 0.340022, 0.043039999999999995, 59176, 23918, 4, 40, 472, 173, 364, 1.606461, 0.102813, 213808, 77863, 1, 0, 128, 1091, 564
bc, 2858349, 4.43, 22, 4, 378, 27, 7016281, 1372806, 3078, 732, 8192, 909312, 0, 0.221738, 0.042642, 69404, 23935, 0, 8, 496, 301, 332, 3.785936, 0.27785499999999996, 488788, 167460, 0, 8, 1280, 2518, 1444
libstd-rs, 3414524, 45.72, 30, 5, 8215, 75, 1093675976, 135419538, 26779, 6364, 24576, 90259456, 0, 0.301523, 0.055156, 58328, 24438, 3, 48, 496, 306, 425, 82.151092, 0.757659, 999320, 313838, 1, 0, 175792, 3416, 13981
libcheck, 3012249, 5.76, 29, 6, 485, 28, 5721747, 1110392, 2946, 736, 1466368, 724992, 0, 0.295147, 0.068733, 56996, 23926, 2, 1016, 496, 496, 368, 4.857091, 0.280275, 549060, 153226, 0, 1848, 920, 2151, 1732
xcb-util, 2818693, 3.42, 24, 2, 315, 21, 2002142, 555594, 2309, 620, 167936, 368640, 0, 0.24827, 0.029644, 68792, 24260, 0, 248, 480, 258, 531, 3.157907, 0.213054, 314064, 100243, 0, 80, 240, 1841, 1296
python3-six, 3046428, 2.78, 24, 3, 137, 12, 2002694, 489630, 2018, 470, 4096, 356352, 0, 0.245853, 0.030730999999999998, 57104, 23483, 1, 8, 472, 307, 352, 1.376487, 0.126943, 219448, 84170, 1, 0, 224, 820, 851
debugedit, 3617218, 3.15, 28, 4, 330, 23, 4816801, 1024488, 2625, 617, 4096, 688128, 0, 0.280763, 0.049811999999999995, 59296, 23874, 1, 8, 480, 282, 379, 3.309464, 0.23521499999999998, 406924, 122714, 0, 0, 864, 1777, 1066
ppp, 3507456, 7.27, 44, 5, 1069, 47, 25118585, 4279752, 7587, 1213, 12288, 2760704, 0, 0.44367799999999996, 0.054412999999999996, 59876, 24611, 0, 24, 520, 454, 508, 10.690765, 0.470549, 1040560, 308346, 1, 0, 4872, 6561, 2901
xf86-input-libinput, 3633656, 3.35, 44, 3, 376, 19, 5249226, 1052091, 2472, 658, 28672, 700416, 0, 0.442938, 0.036086, 60628, 24225, 0, 56, 488, 318, 525, 3.769744, 0.197181, 438048, 123687, 0, 0, 880, 1939, 1099
pcmanfm, 3933802, 3.02, 44, 3, 2885, 342, 21974297, 4624368, 7914, 3664, 0, 2711552, 0, 0.447993, 0.036654, 64216, 25739, 0, 0, 688, 3276, 56, 28.856054, 3.426257, 1774084, 1258698, 4, 0, 4608, 51789, 6851
alsa-plugins, 3555222, 7.02, 40, 5, 1022, 61, 7440386, 1557227, 6213, 1278, 40960, 929792, 0, 0.402976, 0.057567999999999994, 60692, 24157, 1, 72, 536, 694, 571, 10.220295, 0.6179359999999999, 1188756, 382573, 0, 8, 1280, 6675, 3449
libdaemon, 3000318, 3.39, 22, 7, 393, 16, 2505605, 659196, 2461, 654, 393216, 446464, 0, 0.22912, 0.076373, 56588, 24461, 5, 680, 488, 386, 523, 3.931094, 0.16008799999999998, 389932, 122906, 1, 88, 384, 1911, 1314
