Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
ca-certificates, 3048328, 1.57, 19, 5, 3, 0, 1104887, 198931, 2814, 247, 647168, 151552, 0, 0.196131, 0.051808, 56432, 16290, 130, 1264, 256, 322, 1946, 0.036731, 0.006777, 54156, 6293, 0, 0, 40, 84, 128
cantarell-fonts, 2752419, 0.84, 16, 3, 2, 2, 775141, 210131, 853, 266, 524288, 155648, 0, 0.16475599999999999, 0.03802, 68760, 15264, 1, 1016, 264, 129, 390, 0.025887999999999998, 0.021418, 66556, 6682, 0, 8, 40, 112, 68
packagegroup-core-x11-base, 3899708, 1.15, 39, 2, 3, 1, 531873, 198701, 769, 244, 0, 151552, 0, 0.39219899999999996, 0.026397999999999998, 61804, 17080, 0, 0, 256, 116, 493, 0.034429999999999995, 0.012034999999999999, 59540, 6345, 0, 0, 40, 91, 123
update-rc.d, 1372303, 0.90, 18, 2, 3, 1, 560670, 197701, 839, 247, 0, 151552, 0, 0.185226, 0.02205, 61552, 14389, 0, 0, 256, 140, 299, 0.031723999999999995, 0.01543, 59328, 6526, 0, 0, 40, 113, 103
liberation-fonts, 3068063, 1.39, 19, 3, 3, 1, 4980096, 196531, 992, 239, 8192, 151552, 0, 0.19206399999999998, 0.03492, 56552, 14238, 1, 16, 256, 94, 577, 0.031927, 0.010986, 54252, 6288, 0, 0, 40, 97, 134
adwaita-icon-theme, 3863623, 2.71, 56, 16, 2, 2, 37247494, 209253, 14476, 264, 0, 155648, 0, 0.567939, 0.16996699999999998, 65692, 19020, 0, 0, 264, 2322, 9710, 0.024451, 0.023139, 63368, 6427, 0, 0, 40, 130, 96
wayland-protocols, 1364472, 0.68, 19, 4, 3, 1, 1306964, 201587, 1499, 247, 0, 155648, 0, 0.19539299999999998, 0.042476, 61652, 14528, 0, 0, 264, 206, 834, 0.035664999999999995, 0.013155, 59420, 6567, 0, 0, 40, 195, 122
hicolor-icon-theme, 1367363, 0.60, 15, 4, 3, 1, 682019, 203014, 1515, 251, 0, 155648, 0, 0.152771, 0.042436, 61416, 13823, 0, 0, 264, 88, 1123, 0.035699, 0.010476, 59212, 6436, 0, 0, 40, 97, 107
wireless-regdb, 1371056, 0.56, 14, 3, 3, 1, 572118, 196578, 843, 244, 0, 151552, 0, 0.14044199999999998, 0.036113, 61284, 14262, 0, 0, 256, 121, 344, 0.033782, 0.015972999999999998, 59060, 6606, 0, 0, 40, 224, 108
sato-icon-theme, 3891014, 2.34, 58, 28, 2, 2, 3003448, 205001, 14533, 254, 0, 155648, 0, 0.588139, 0.28445899999999996, 62408, 19256, 0, 0, 264, 2190, 11445, 0.025165, 0.02233, 60076, 6432, 1, 0, 40, 124, 63
iso-codes, 1380154, 3.06, 78, 33, 4, 0, 23776406, 291939, 18114, 580, 0, 163840, 0, 0.7870269999999999, 0.331153, 65508, 19814, 0, 0, 280, 2931, 13935, 0.04894, 0.0, 63288, 6428, 0, 0, 40, 133, 72
packagegroup-core-x11, 3066209, 1.91, 15, 3, 2, 1, 534120, 200639, 781, 252, 188416, 151552, 0, 0.15720499999999998, 0.038238999999999995, 58096, 14714, 2, 344, 256, 160, 285, 0.027985, 0.014362999999999999, 55832, 6342, 0, 24, 40, 109, 117
packagegroup-base, 3451172, 1.17, 33, 3, 3, 2, 698935, 252479, 1021, 362, 81920, 167936, 0, 0.333277, 0.033749, 60868, 19877, 0, 160, 272, 128, 745, 0.032146, 0.020322, 58392, 7427, 0, 0, 56, 125, 120
xserver-nodm-init, 2895516, 0.96, 18, 3, 3, 1, 626852, 207624, 904, 250, 335872, 155648, 0, 0.180972, 0.035310999999999995, 67240, 16667, 7, 656, 264, 201, 405, 0.033335, 0.010398, 65028, 6438, 0, 0, 40, 85, 99
matchbox-session-sato, 3902777, 1.20, 38, 4, 2, 2, 639224, 207945, 788, 248, 1110016, 159744, 0, 0.38662199999999997, 0.043396, 62052, 15449, 2, 1608, 272, 185, 355, 0.024735, 0.022869, 59660, 6378, 0, 560, 40, 136, 101
v86d, 3451144, 1.06, 29, 5, 3, 3, 1973823, 217721, 1230, 259, 1277952, 155648, 0, 0.299074, 0.056581, 58124, 21189, 22, 2400, 264, 199, 634, 0.035639, 0.034304999999999995, 55848, 11064, 0, 96, 40, 323, 182
packagegroup-core-x11-xserver, 3632738, 1.24, 25, 3, 4, 0, 656155, 218025, 858, 250, 32768, 167936, 0, 0.255776, 0.034103, 60140, 17445, 3, 64, 272, 141, 252, 0.047313999999999995, 0.0067729999999999995, 57712, 7520, 1, 0, 56, 106, 81
connman-conf, 1481494, 1.23, 21, 2, 3, 1, 559999, 204822, 811, 251, 0, 159744, 0, 0.21459699999999998, 0.026277, 63644, 14946, 0, 0, 264, 117, 330, 0.033134, 0.01714, 61440, 6709, 0, 0, 48, 95, 114
sysvinit-inittab, 1489091, 1.20, 15, 5, 4, 1, 620209, 215783, 886, 252, 0, 163840, 0, 0.155598, 0.056581, 63968, 16436, 0, 0, 264, 145, 287, 0.040052, 0.015903, 61764, 7423, 0, 0, 56, 136, 98
packagegroup-core-boot, 3146748, 6.36, 22, 3, 3, 2, 650065, 215762, 839, 250, 1372160, 176128, 0, 0.222554, 0.030546, 56616, 19762, 3, 2392, 280, 211, 250, 0.038523, 0.021126, 54424, 7619, 0, 288, 64, 122, 90
pointercal-xinput, 1483088, 1.02, 16, 3, 3, 0, 552163, 205581, 723, 247, 4096, 155648, 0, 0.167504, 0.034485999999999996, 63260, 14184, 0, 8, 264, 66, 311, 0.038426999999999996, 0.009518, 61056, 6451, 4, 0, 40, 99, 122
shadow-securetty, 1364987, 0.83, 20, 3, 3, 1, 611898, 214984, 870, 252, 0, 163840, 0, 0.20255299999999998, 0.036827, 61288, 15769, 0, 0, 264, 112, 323, 0.039469, 0.015488, 59068, 7405, 0, 0, 56, 133, 124
packagegroup-core-x11-sato, 3954765, 0.91, 49, 4, 3, 1, 674711, 227709, 886, 275, 40960, 167936, 0, 0.49369999999999997, 0.047019, 64944, 21468, 1, 80, 272, 117, 277, 0.030994999999999998, 0.017558, 62560, 7489, 0, 0, 56, 108, 84
init-ifupdown, 1491801, 1.16, 20, 2, 4, 0, 569627, 205418, 781, 247, 8192, 155648, 0, 0.200505, 0.028069999999999998, 63428, 16661, 0, 16, 264, 59, 402, 0.042217, 0.006254, 61224, 6423, 0, 0, 40, 125, 81
xserver-xf86-config, 1482032, 1.19, 17, 2, 4, 0, 556380, 206617, 803, 248, 0, 155648, 0, 0.174262, 0.029043, 63340, 14156, 0, 0, 264, 122, 380, 0.041853, 0.0014449999999999999, 61132, 6394, 0, 0, 40, 89, 120
formfactor, 1366724, 0.65, 19, 2, 3, 2, 610697, 214433, 838, 252, 0, 163840, 0, 0.19561299999999998, 0.029133, 61368, 15798, 0, 0, 264, 101, 288, 0.031851, 0.020846, 59164, 7473, 0, 0, 56, 139, 106
linux-yocto, 3451189, 75.15, 1685, 383, 489, 724, 1048617830, 2097593, 72317, 5152, 24576, 425984, 0, 16.859297, 3.834524, 377432, 1406356, 3, 48, 352, 5736, 34018, 4.896367, 7.247461, 85400, 2314494, 119, 0, 480, 10618, 13766
base-files, 1372209, 0.63, 15, 3, 1, 2, 576710, 203468, 1005, 244, 16384, 155648, 0, 0.152632, 0.033000999999999996, 61412, 13908, 0, 32, 264, 99, 527, 0.019693, 0.025011, 59208, 6440, 1, 0, 40, 71, 95
psmisc, 2878407, 2.68, 31, 8, 8, 9, 2887560, 312534, 2791, 372, 0, 163840, 0, 0.314073, 0.08793999999999999, 69496, 26921, 0, 0, 272, 175, 1523, 0.084809, 0.09111899999999999, 67280, 33193, 5, 0, 48, 216, 284
libxext, 2986958, 1.76, 24, 7, 4, 3, 2231407, 229582, 2663, 266, 16384, 159744, 0, 0.242133, 0.075144, 57424, 19527, 3, 32, 272, 157, 1847, 0.047386, 0.033441, 55108, 13237, 1, 0, 40, 114, 152
gstreamer1.0, 3327809, 16.50, 104, 73, 130, 144, 57100666, 1978827, 27722, 1316, 0, 217088, 0, 1.043824, 0.735026, 64844, 100480, 0, 0, 272, 686, 15175, 1.303421, 1.441559, 62532, 561490, 20, 0, 152, 1912, 3859
rxvt-unicode, 3366425, 2.58, 34, 6, 10, 4, 8170795, 272528, 2444, 289, 24576, 159744, 0, 0.34559999999999996, 0.065588, 60788, 23824, 0, 48, 272, 111, 1443, 0.100407, 0.04235, 58444, 24841, 2, 0, 40, 180, 256
libxcrypt, 3043520, 1.95, 32, 5, 5, 2, 2531408, 230411, 1960, 265, 1605632, 159744, 0, 0.32761599999999996, 0.059153, 56568, 20961, 59, 2984, 272, 191, 1247, 0.055242, 0.022640999999999998, 54296, 13032, 0, 152, 40, 155, 163
libgpg-error, 3045912, 3.27, 37, 16, 15, 21, 6046325, 446882, 4231, 425, 2031616, 163840, 0, 0.372006, 0.16583399999999998, 58132, 32404, 50, 3888, 272, 151, 2365, 0.157556, 0.21870599999999998, 55760, 75908, 0, 80, 48, 369, 563
neard, 3412071, 2.34, 41, 8, 6, 6, 3764447, 251965, 2535, 278, 2822144, 159744, 0, 0.41881199999999996, 0.083762, 59300, 23323, 91, 5336, 272, 570, 1251, 0.061482999999999996, 0.061468999999999996, 56988, 19757, 1, 176, 40, 212, 168
libxrandr, 2807831, 1.35, 28, 6, 4, 3, 1495216, 230120, 1513, 266, 0, 159744, 0, 0.286974, 0.065594, 68784, 21711, 0, 0, 272, 114, 801, 0.041729999999999996, 0.030226, 66580, 13070, 0, 0, 40, 101, 175
libxkbcommon, 3242890, 3.54, 48, 10, 14, 15, 5897453, 379576, 3755, 355, 8192, 163840, 0, 0.480458, 0.107245, 56540, 31865, 0, 16, 272, 127, 2097, 0.142557, 0.154866, 54232, 58271, 0, 0, 48, 252, 528
lua, 3115891, 3.05, 27, 7, 4, 4, 6948097, 240291, 2735, 271, 5369856, 159744, 0, 0.273524, 0.074597, 58620, 20186, 111, 10352, 272, 840, 1192, 0.046206, 0.045198999999999996, 56336, 15319, 0, 136, 40, 133, 149
bzip2, 3121720, 3.27, 34, 7, 10, 6, 7823514, 284531, 3416, 299, 217088, 159744, 0, 0.34295899999999996, 0.07047099999999999, 60408, 25767, 7, 384, 272, 86, 2251, 0.105083, 0.060120999999999994, 58056, 29468, 2, 40, 40, 215, 269
libexif, 2803582, 2.37, 44, 15, 15, 18, 7352573, 414087, 5090, 415, 0, 163840, 0, 0.442542, 0.152287, 69264, 30669, 0, 0, 280, 289, 2981, 0.150194, 0.180743, 67052, 66440, 4, 0, 40, 350, 568
libpcap, 3439300, 1.58, 35, 5, 5, 2, 6454865, 229705, 3261, 265, 4096, 159744, 0, 0.356609, 0.055854, 60188, 22280, 0, 8, 272, 117, 2298, 0.056491, 0.024600999999999998, 57888, 13287, 0, 0, 40, 106, 165
sbc, 2915904, 1.75, 30, 5, 8, 5, 2457239, 269452, 1622, 289, 0, 155648, 0, 0.304048, 0.050674, 66948, 22295, 0, 0, 264, 112, 750, 0.087196, 0.054471, 64716, 26525, 0, 0, 40, 148, 254
xhost, 2893243, 1.43, 29, 3, 5, 1, 882316, 222908, 960, 262, 0, 159744, 0, 0.29447999999999996, 0.037328, 67608, 21278, 0, 0, 272, 65, 474, 0.054222, 0.010348, 65396, 10869, 0, 0, 40, 130, 140
sqlite3, 3111150, 2.01, 32, 4, 6, 4, 19663886, 244405, 1340, 273, 18395136, 159744, 0, 0.32711599999999996, 0.041072, 66552, 26772, 10, 35776, 272, 186, 581, 0.062027, 0.047872, 59040, 17683, 0, 152, 40, 153, 207
mkfontscale, 2750012, 1.13, 27, 2, 4, 2, 1075884, 224579, 1180, 262, 0, 159744, 0, 0.27148, 0.026032, 68272, 18907, 0, 0, 272, 125, 585, 0.041179, 0.025736, 66052, 10968, 0, 0, 40, 141, 109
libpng, 2816515, 1.22, 24, 4, 6, 5, 4152347, 259453, 1827, 288, 0, 159744, 0, 0.24284, 0.042037, 68216, 25236, 0, 0, 272, 121, 976, 0.065723, 0.05628, 66104, 22303, 1, 0, 40, 137, 239
libxfont2, 2777704, 0.95, 25, 5, 3, 4, 2945337, 231485, 2058, 266, 0, 159744, 0, 0.250453, 0.053375, 68888, 21442, 0, 0, 272, 109, 1299, 0.0368, 0.041479999999999996, 66668, 13120, 0, 0, 40, 146, 149
matchbox-keyboard, 3935636, 0.41, 30, 6, 3, 5, 1959459, 256889, 1829, 284, 8192, 159744, 0, 0.30410899999999996, 0.061642999999999996, 62680, 26311, 0, 16, 272, 1105, 387, 0.034887, 0.053732999999999996, 60384, 19820, 0, 0, 40, 251, 69
gmp, 2903627, 2.87, 41, 16, 3, 7, 8371576, 250745, 8144, 280, 16384, 159744, 0, 0.41762299999999997, 0.16858099999999998, 68268, 24189, 0, 32, 272, 1089, 5313, 0.034053, 0.077237, 66056, 19879, 0, 0, 40, 127, 172
vulkan-loader, 3478054, 1.29, 32, 6, 3, 3, 6871075, 228431, 1526, 262, 0, 155648, 0, 0.321061, 0.068493, 62260, 21069, 0, 0, 264, 392, 662, 0.037488, 0.039261, 59896, 13038, 2, 0, 40, 105, 136
libwebp, 2786717, 1.94, 40, 15, 12, 16, 10230782, 361591, 5269, 344, 0, 163840, 0, 0.405113, 0.157544, 70632, 28387, 0, 0, 272, 179, 3399, 0.12220099999999999, 0.166426, 68420, 56420, 5, 0, 48, 330, 826
mini-x-session, 3070062, 1.16, 20, 3, 2, 1, 622226, 205178, 772, 247, 204800, 155648, 0, 0.20682, 0.039603, 56448, 14568, 1, 400, 264, 91, 353, 0.026726, 0.018652, 54152, 6443, 0, 0, 40, 87, 85
zstd, 1519243, 1.16, 31, 9, 9, 6, 33262247, 277915, 3197, 289, 0, 155648, 0, 0.31252199999999997, 0.095492, 70312, 27469, 0, 0, 264, 283, 1919, 0.09689299999999999, 0.067187, 68088, 28313, 0, 0, 40, 243, 237
matchbox-desktop, 3857358, 2.41, 32, 4, 3, 2, 1455545, 225200, 1539, 262, 0, 159744, 0, 0.32806199999999996, 0.048463, 61544, 22326, 0, 0, 272, 130, 1684, 0.034607, 0.024489, 59252, 10942, 0, 0, 40, 128, 167
ttyrun, 1483646, 1.34, 24, 2, 4, 2, 801182, 217054, 902, 254, 0, 155648, 0, 0.24853599999999998, 0.024051, 63460, 18191, 0, 0, 264, 87, 407, 0.04547, 0.025549, 61256, 10809, 0, 0, 40, 99, 124
bash-completion, 3107903, 4.44, 38, 16, 3, 0, 2890158, 210667, 10754, 254, 3559424, 159744, 0, 0.38800799999999996, 0.16361699999999998, 56832, 16916, 479, 6952, 272, 1595, 8007, 0.035872999999999995, 0.009182, 54512, 6456, 0, 0, 40, 100, 89
libsndfile1, 2910938, 2.02, 30, 12, 13, 16, 7879069, 378617, 4489, 349, 0, 163840, 0, 0.305732, 0.121455, 68412, 27152, 0, 0, 272, 216, 2954, 0.139604, 0.163852, 66196, 58797, 1, 0, 48, 303, 473
libedit, 3035992, 2.08, 31, 6, 5, 2, 2640074, 230285, 2317, 264, 1626112, 159744, 0, 0.310204, 0.06373999999999999, 56908, 22016, 61, 3112, 272, 175, 1593, 0.054959999999999995, 0.020017, 54624, 13233, 0, 64, 40, 121, 152
glib-networking, 3387317, 3.77, 50, 14, 15, 6, 4983888, 355578, 5525, 462, 4096, 167936, 0, 0.503222, 0.14970999999999998, 60448, 25928, 0, 8, 280, 81, 3942, 0.151729, 0.060518999999999996, 58092, 39110, 0, 0, 48, 225, 275
libxdamage, 2809850, 1.99, 29, 5, 2, 4, 954837, 230088, 1098, 266, 0, 159744, 0, 0.292537, 0.056881999999999995, 68764, 21601, 0, 0, 272, 68, 543, 0.028286, 0.049505, 66560, 13130, 0, 0, 40, 136, 129
iw, 3087256, 2.09, 33, 6, 5, 1, 2915928, 217269, 1660, 255, 2076672, 159744, 0, 0.33981, 0.062596, 56900, 20417, 48, 3968, 272, 284, 844, 0.057432, 0.015685, 54664, 11060, 3, 88, 40, 160, 162
sysvinit, 3095491, 2.97, 46, 9, 23, 17, 3887508, 434303, 3523, 380, 45056, 159744, 0, 0.460447, 0.09805799999999999, 56696, 31975, 1, 88, 264, 88, 1722, 0.231712, 0.17693599999999998, 54424, 77911, 0, 0, 48, 378, 575
ell, 3015216, 1.68, 27, 5, 5, 2, 5314728, 228975, 3693, 263, 0, 155648, 0, 0.277109, 0.056360999999999994, 59308, 20751, 0, 0, 264, 176, 2511, 0.050939, 0.029078999999999997, 56968, 13445, 0, 0, 40, 135, 181
sato-screenshot, 3929405, 0.81, 44, 5, 5, 4, 1133751, 237999, 1243, 269, 0, 159744, 0, 0.44613899999999995, 0.057302, 61808, 23370, 0, 0, 272, 110, 766, 0.056093, 0.042248999999999995, 59488, 15407, 2, 0, 40, 175, 145
glibc, 1391830, 6.46, 146, 119, 36, 49, 109572224, 744718, 69580, 668, 0, 172032, 0, 1.463035, 1.196294, 88628, 80514, 0, 0, 272, 30762, 36963, 0.369987, 0.49055, 67412, 191894, 12, 0, 64, 1305, 982
binutils, 3803536, 4.55, 73, 46, 38, 69, 209714330, 860922, 21544, 669, 4096, 180224, 0, 0.7315389999999999, 0.468831, 110092, 78393, 1, 8, 288, 5434, 11787, 0.38247, 0.694633, 64128, 203285, 25, 0, 64, 1181, 1419
bluez5, 3695994, 7.27, 94, 57, 83, 118, 70304543, 1390341, 18540, 926, 29261824, 188416, 0, 0.940275, 0.572167, 65404, 77786, 662, 54816, 280, 2457, 9398, 0.830187, 1.187063, 63004, 381028, 34, 2336, 88, 2346, 2094
lame, 2763717, 3.36, 41, 6, 4, 5, 4476488, 244027, 2570, 276, 0, 159744, 0, 0.410794, 0.068465, 68432, 23901, 0, 0, 272, 207, 1631, 0.041613, 0.051269999999999996, 66216, 17589, 0, 0, 40, 167, 130
kmod, 3082625, 2.64, 31, 7, 9, 7, 3076575, 304148, 2129, 307, 299008, 159744, 0, 0.316864, 0.072793, 57128, 25770, 5, 584, 272, 76, 1134, 0.095325, 0.07932199999999999, 54892, 31164, 0, 0, 40, 214, 281
libxft, 2907171, 1.64, 28, 5, 4, 2, 1987926, 229800, 2526, 266, 0, 159744, 0, 0.287458, 0.050727999999999995, 67760, 19499, 0, 0, 272, 500, 1279, 0.049656, 0.026532999999999998, 65532, 13022, 0, 0, 40, 158, 138
unzip, 1501860, 1.43, 29, 2, 9, 4, 3601797, 253303, 1654, 275, 0, 155648, 0, 0.30007, 0.024005, 63632, 22379, 0, 0, 264, 98, 854, 0.092496, 0.041157, 61428, 21877, 2, 0, 40, 199, 141
python3-iniparse, 3109748, 1.28, 26, 4, 2, 1, 891000, 211341, 1187, 254, 81920, 159744, 0, 0.269142, 0.045547, 57408, 16749, 1, 160, 272, 92, 688, 0.029934, 0.019653, 55072, 6526, 0, 0, 40, 108, 96
libgcrypt, 3119258, 5.91, 44, 25, 46, 33, 63395725, 678497, 7841, 518, 46809088, 172032, 0, 0.448538, 0.25689, 96084, 52639, 41, 91360, 280, 256, 4250, 0.468512, 0.33579, 58416, 155143, 5, 64, 56, 617, 1046
pinentry, 2897704, 2.04, 30, 5, 6, 1, 1452792, 232150, 1275, 264, 0, 159744, 0, 0.302883, 0.057904, 66912, 20875, 0, 0, 272, 111, 773, 0.062403999999999994, 0.019153, 64696, 13254, 2, 0, 40, 93, 141
gstreamer1.0-plugins-bad, 3950977, 7.65, 369, 109, 89, 167, 77420219, 1891855, 39991, 1526, 139264, 217088, 0, 3.699627, 1.0911710000000001, 69636, 281539, 0, 264, 304, 28048, 9269, 0.897968, 1.6765780000000001, 67304, 546255, 39, 8, 120, 3542, 2044
desktop-file-utils, 2921540, 1.70, 26, 6, 7, 4, 1832649, 261279, 1428, 280, 0, 159744, 0, 0.265196, 0.069559, 67412, 22704, 0, 0, 272, 86, 673, 0.076114, 0.043032, 65200, 22259, 0, 0, 40, 165, 233
libcap-ng, 2837203, 4.19, 23, 7, 8, 7, 1889437, 307109, 2226, 311, 16384, 159744, 0, 0.234868, 0.070048, 68644, 25333, 0, 32, 272, 60, 1225, 0.081526, 0.07869999999999999, 66440, 37991, 0, 0, 40, 147, 277
speex, 2761614, 4.44, 24, 5, 4, 7, 3046239, 257313, 2407, 283, 0, 159744, 0, 0.24712599999999998, 0.052666, 68300, 24390, 0, 0, 272, 172, 1367, 0.047039, 0.071662, 66096, 22285, 0, 0, 40, 172, 202
matchbox-theme-sato, 3400335, 1.43, 34, 2, 3, 0, 655301, 211529, 951, 254, 65536, 159744, 0, 0.347058, 0.028138999999999997, 59340, 15217, 7, 128, 272, 72, 491, 0.038569, 0.00868, 56948, 6507, 0, 0, 40, 97, 75
bc, 2860283, 1.56, 27, 3, 3, 5, 2020736, 237895, 1831, 273, 4096, 159744, 0, 0.272354, 0.035718, 69240, 21818, 0, 0, 272, 91, 1067, 0.037947999999999996, 0.053318, 67036, 15268, 0, 8, 40, 112, 181
libstd-rs, 3414542, 1.82, 31, 15, 6, 3, 218053099, 239405, 1819, 284, 61440, 159744, 0, 0.31373, 0.152943, 117412, 59236, 4, 120, 272, 314, 953, 0.06659999999999999, 0.034971999999999996, 61340, 15556, 0, 0, 40, 155, 142
libcheck, 3014148, 1.31, 28, 3, 4, 3, 1764815, 231619, 1822, 268, 16384, 159744, 0, 0.281733, 0.03034, 56944, 21673, 0, 32, 272, 72, 1095, 0.044411, 0.031812, 54640, 13227, 0, 0, 40, 165, 172
xcb-util, 2818878, 1.31, 22, 6, 4, 2, 984230, 229572, 1236, 267, 131072, 163840, 0, 0.22153799999999998, 0.06269899999999999, 68636, 21532, 0, 256, 272, 156, 707, 0.046543999999999995, 0.028862, 66424, 13157, 1, 0, 48, 156, 166
python3-six, 3046840, 1.27, 18, 3, 3, 1, 765182, 211145, 964, 255, 8192, 159744, 0, 0.184979, 0.033631999999999995, 57128, 16675, 1, 16, 272, 88, 538, 0.031466, 0.011722, 54788, 6567, 0, 0, 40, 87, 105
debugedit, 3617262, 1.68, 27, 5, 6, 3, 1518121, 237201, 1288, 268, 0, 159744, 0, 0.276188, 0.057711, 59428, 22602, 0, 0, 272, 123, 584, 0.062127999999999996, 0.034859999999999995, 57044, 15705, 0, 0, 40, 114, 179
ppp, 3507477, 3.59, 73, 16, 26, 16, 7075865, 418972, 5026, 397, 0, 163840, 0, 0.734579, 0.165872, 60068, 42256, 0, 0, 272, 444, 2724, 0.260941, 0.165429, 57712, 77708, 10, 0, 48, 482, 506
xf86-input-libinput, 3633938, 1.49, 43, 3, 2, 4, 1531694, 226743, 1176, 263, 0, 159744, 0, 0.43422, 0.035526999999999996, 60404, 19723, 0, 0, 272, 134, 646, 0.022345999999999998, 0.04528, 58128, 10989, 0, 0, 40, 137, 142
pcmanfm, 3933808, 0.45, 38, 5, 3, 1, 4176939, 253266, 3131, 369, 0, 163840, 0, 0.386505, 0.057564, 64264, 23115, 0, 0, 280, 3994, 40, 0.035696, 0.014582, 61940, 11035, 0, 0, 40, 198, 28
alsa-plugins, 3555511, 2.77, 65, 11, 22, 17, 3470823, 425134, 3372, 402, 40960, 167936, 0, 0.6560549999999999, 0.114809, 60712, 44911, 8, 80, 280, 194, 1537, 0.222876, 0.179674, 58368, 75584, 0, 0, 48, 375, 606
libdaemon, 3001302, 2.27, 32, 4, 4, 2, 1096586, 228683, 1358, 264, 16384, 159744, 0, 0.329295, 0.043906, 56732, 21656, 0, 32, 272, 176, 670, 0.044567999999999997, 0.029431, 54464, 13106, 0, 0, 40, 119, 163
libxkbfile, 2770837, 1.10, 26, 2, 4, 3, 2097396, 230470, 1439, 266, 0, 159744, 0, 0.26054, 0.025626, 68728, 21510, 0, 0, 272, 153, 711, 0.047904999999999996, 0.032038, 66524, 13062, 0, 0, 40, 118, 173
libxinerama, 2783114, 0.93, 26, 4, 4, 3, 963136, 230339, 1217, 266, 4096, 159744, 0, 0.260783, 0.047749, 68824, 21054, 0, 8, 272, 94, 675, 0.044245, 0.032125, 66604, 13168, 0, 0, 40, 153, 186
