Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
libxfixes-native, 1179969, 1.09, 34, 5, 6, 3, 1480668, 453787, 1680, 905, 0, 299008, 0, 0.34248799999999996, 0.057721999999999996, 71816, 30614, 0, 0, 448, 207, 925, 0.067512, 0.039935, 69916, 12661, 0, 0, 136, 193, 365
util-linux-libuuid-native, 298608, 0.21, 17, 4, 4, 2, 1452369, 469307, 1433, 878, 0, 311296, 0, 0.17995, 0.049076999999999996, 65788, 29969, 0, 0, 456, 86, 23, 0.04307, 0.025904999999999997, 63580, 11828, 0, 0, 152, 175, 37
libxcb-native, 1060629, 3.51, 43, 25, 47, 26, 21002823, 6664648, 9410, 2029, 0, 3457024, 0, 0.437326, 0.25542899999999996, 71196, 69359, 0, 0, 3352, 484, 153, 0.47879, 0.265743, 69264, 80213, 8, 0, 3400, 620, 831
dtc-native, 967029, 1.51, 32, 13, 16, 10, 5186288, 1647871, 3415, 1112, 0, 1105920, 0, 0.328943, 0.13883299999999998, 70844, 39168, 0, 0, 1128, 256, 210, 0.16375599999999998, 0.102819, 68680, 31107, 0, 0, 1032, 315, 365
ca-certificates-native, 616809, 0.83, 30, 5, 7, 2, 3168110, 1221245, 2449, 899, 0, 425984, 0, 0.307877, 0.05456, 68520, 27735, 0, 0, 560, 259, 71, 0.07581, 0.028163999999999998, 66116, 10270, 1, 0, 272, 228, 390
python3-pygments-native, 956719, 2.36, 37, 10, 25, 6, 38513295, 11672542, 9329, 1920, 0, 2592768, 0, 0.373851, 0.104517, 70444, 29033, 0, 0, 768, 169, 166, 0.251434, 0.06768099999999999, 68016, 14965, 2, 0, 4296, 611, 257
libpciaccess-native, 750988, 0.37, 27, 5, 4, 4, 1573681, 500723, 1562, 878, 0, 335872, 0, 0.274546, 0.051823999999999995, 70920, 29138, 0, 0, 472, 178, 91, 0.045417, 0.041906, 68736, 11800, 0, 0, 184, 178, 233
cmake-native, 829163, 0.84, 28, 15, 167, 29, 377482627, 201137565, 36740, 7878, 0, 141336576, 0, 0.281391, 0.159208, 69624, 34770, 0, 0, 132024, 126, 129, 1.674852, 0.297412, 131992, 92988, 0, 0, 144024, 783, 203
flex-native, 94867, 0.19, 18, 3, 6, 2, 4651513, 1850281, 2076, 993, 0, 1286144, 0, 0.185441, 0.032966999999999996, 63708, 31727, 0, 0, 1288, 108, 104, 0.064467, 0.023826999999999997, 61456, 17194, 1, 0, 1224, 281, 58
unfs3-native, 817684, 0.19, 13, 4, 3, 1, 2231198, 791995, 1394, 839, 0, 561152, 0, 0.131317, 0.049243999999999996, 70596, 29855, 0, 0, 672, 84, 19, 0.037903, 0.013167, 68668, 11144, 0, 0, 424, 235, 16
libffi-native, 156651, 0.20, 17, 4, 3, 2, 1738597, 568577, 1592, 909, 0, 372736, 0, 0.176897, 0.043240999999999995, 64372, 29511, 0, 0, 504, 92, 21, 0.039074, 0.025065999999999998, 62168, 12472, 1, 0, 224, 230, 24
m4-native, 55197, 0.12, 11, 0, 3, 0, 2946979, 1257245, 1464, 853, 0, 905216, 0, 0.119172, 0.007944, 62976, 29094, 0, 0, 952, 86, 2, 0.035650999999999995, 0.007483, 60696, 11409, 0, 0, 816, 234, 14
make-native, 223153, 0.25, 22, 3, 4, 2, 3256547, 1290890, 1667, 894, 0, 917504, 0, 0.22109299999999998, 0.034681, 65260, 30168, 0, 0, 960, 138, 173, 0.044753, 0.029020999999999998, 63024, 11982, 2, 0, 832, 209, 112
makedevs-native, 792198, 1.03, 30, 4, 5, 2, 1251809, 346516, 1199, 765, 0, 237568, 0, 0.30175799999999997, 0.040777999999999995, 70332, 29654, 0, 0, 360, 101, 130, 0.053929, 0.02804, 68416, 10315, 1, 0, 104, 129, 117
python3-markupsafe-native, 952652, 1.34, 33, 7, 7, 2, 1620716, 503335, 1391, 831, 0, 299008, 0, 0.330884, 0.07574399999999999, 70868, 30681, 0, 0, 464, 105, 199, 0.071391, 0.023637, 68976, 11150, 0, 0, 120, 212, 221
texinfo-dummy-native, 12665, 0.12, 10, 2, 4, 1, 1141450, 332514, 1350, 762, 0, 176128, 0, 0.10328899999999999, 0.027808, 59404, 28064, 0, 0, 304, 67, 14, 0.047277, 0.018406, 57012, 20382, 0, 0, 40, 251, 17
cargo-native, 3181389, 2.91, 37, 6, 51, 10, 115973225, 63123576, 7709, 2733, 466944, 45871104, 0, 0.378697, 0.061203, 58288, 31455, 0, 24, 44360, 284, 341, 0.51037, 0.103708, 56076, 31529, 10, 888, 45232, 478, 727
gmp-native, 165696, 0.40, 30, 6, 9, 3, 5998250, 2634516, 2251, 1058, 0, 1785856, 4096, 0.301856, 0.062723, 64500, 31550, 0, 0, 1576, 140, 191, 0.093827, 0.034416999999999996, 62284, 16796, 0, 0, 1912, 227, 180
ldconfig-native, 792063, 1.20, 21, 5, 4, 3, 1375360, 555059, 1209, 767, 0, 405504, 0, 0.21445399999999998, 0.052601999999999996, 69132, 28014, 0, 0, 448, 102, 134, 0.048201, 0.036052, 67040, 10281, 0, 0, 344, 174, 186
libssh2-native, 633277, 0.13, 14, 1, 3, 1, 5065014, 1999263, 2037, 1008, 0, 1036288, 0, 0.146403, 0.016267, 68672, 29389, 0, 0, 1008, 107, 21, 0.037773, 0.019909, 66472, 13122, 0, 0, 1016, 257, 16
libical-native, 1114148, 2.02, 37, 14, 28, 9, 31901199, 10979459, 6490, 1912, 4096, 4255744, 4096, 0.37440999999999997, 0.14371299999999998, 72716, 41709, 0, 0, 3800, 309, 179, 0.287906, 0.09543199999999999, 70788, 34039, 9, 8, 4512, 452, 505
libtool-native, 69468, 0.18, 11, 3, 8, 3, 13236205, 3612388, 3466, 1314, 0, 1220608, 4096, 0.118624, 0.031633, 63180, 31494, 0, 0, 520, 112, 62, 0.088571, 0.037690999999999995, 60992, 30419, 0, 0, 1864, 343, 33
fontconfig-native, 883223, 0.40, 22, 12, 17, 8, 6358073, 2234269, 4712, 1302, 0, 1511424, 4096, 0.22861599999999999, 0.12786999999999998, 71128, 45114, 0, 0, 1528, 187, 13, 0.178227, 0.08041, 69212, 40615, 1, 0, 1424, 431, 62
curl-native, 666065, 0.19, 15, 4, 7, 1, 7859223, 3381477, 2800, 1187, 0, 2260992, 16384, 0.154729, 0.044208, 69684, 37972, 0, 0, 2072, 129, 24, 0.072916, 0.018341, 67440, 20279, 0, 0, 2344, 315, 18
virglrenderer-native, 3957862, 0.96, 27, 6, 8, 4, 5504978, 2484682, 2197, 1000, 8192, 1757184, 0, 0.27541499999999997, 0.067855, 60880, 31838, 0, 8, 1704, 235, 151, 0.08639, 0.049789, 58352, 16308, 0, 8, 1728, 230, 299
util-macros-native, 309855, 0.20, 20, 4, 3, 1, 1351689, 440875, 1056, 795, 0, 229376, 0, 0.20055399999999998, 0.048132, 65928, 26568, 0, 0, 360, 66, 48, 0.030531, 0.014185, 63128, 8054, 0, 0, 88, 157, 45
docbook-xml-dtd4-native, 981221, 0.59, 34, 9, 20, 16, 11224625, 2768312, 4091, 1130, 0, 376832, 8192, 0.345999, 0.093303, 70076, 38417, 0, 0, 456, 220, 75, 0.202097, 0.161571, 67740, 47706, 0, 0, 280, 406, 552
quilt-native, 10796, 0.16, 11, 4, 12, 6, 2529985, 681373, 2703, 949, 221184, 339968, 4096, 0.118379, 0.043405, 59328, 36531, 0, 0, 392, 85, 10, 0.124347, 0.067644, 56928, 52833, 7, 432, 272, 443, 55
libfontenc-native, 996570, 0.19, 21, 5, 4, 2, 1474459, 466373, 1494, 879, 4096, 311296, 0, 0.21620799999999998, 0.05205, 71452, 29031, 0, 8, 456, 91, 21, 0.047735, 0.021034, 69264, 12019, 0, 0, 152, 250, 31
libxau-native, 993884, 0.44, 23, 6, 5, 3, 1378187, 413292, 1664, 904, 0, 274432, 0, 0.238923, 0.061657, 70572, 28882, 0, 0, 432, 166, 282, 0.054984, 0.035233, 68444, 12522, 0, 0, 104, 199, 283
createrepo-c-native, 1378769, 2.17, 36, 11, 17, 9, 10825852, 4618554, 3537, 1168, 4096, 3796992, 0, 0.363685, 0.117257, 71980, 38617, 0, 0, 5808, 229, 274, 0.175598, 0.090985, 69732, 31255, 1, 8, 1608, 331, 477
autoconf-native, 56617, 0.15, 12, 2, 6, 2, 9949479, 2865113, 2748, 1095, 0, 741376, 4096, 0.129621, 0.024302999999999998, 63848, 30403, 0, 0, 400, 84, 4, 0.065186, 0.024394, 61448, 21735, 0, 0, 1048, 285, 34
pkgconfig-native, 180260, 0.27, 25, 3, 5, 4, 8303560, 3038596, 2095, 1021, 0, 2355200, 4096, 0.256994, 0.033704, 65348, 35662, 0, 0, 1744, 85, 30, 0.059898, 0.041749, 62928, 17339, 1, 0, 2856, 240, 39
gnutls-native, 1211900, 1.66, 35, 13, 23, 15, 23505416, 11395404, 5238, 1623, 0, 7925760, 0, 0.35711299999999996, 0.134909, 70876, 43716, 0, 0, 7184, 308, 209, 0.236537, 0.153997, 68640, 39532, 4, 0, 8296, 419, 653
python3-mako-native, 958003, 1.43, 26, 7, 7, 2, 4267406, 1291795, 1965, 934, 0, 393216, 0, 0.264982, 0.071189, 70472, 27856, 0, 0, 376, 132, 166, 0.078487, 0.020859, 68044, 10559, 0, 0, 392, 209, 159
libidn2-native, 1002178, 1.60, 28, 8, 9, 4, 3004931, 1183084, 2056, 991, 0, 827392, 0, 0.290043, 0.08444299999999999, 71072, 31614, 0, 0, 872, 195, 123, 0.094715, 0.044310999999999996, 68880, 16258, 0, 0, 744, 230, 250
xmlto-native, 1039384, 1.20, 34, 5, 8, 3, 1756954, 564310, 1655, 850, 0, 364544, 4096, 0.344275, 0.05458, 71440, 30342, 0, 0, 496, 104, 151, 0.083415, 0.03868, 69208, 14433, 0, 0, 216, 242, 200
libxxf86vm-native, 1219374, 1.42, 28, 5, 7, 2, 1426144, 432550, 1606, 906, 0, 282624, 0, 0.28240299999999996, 0.058141, 71308, 29220, 0, 0, 432, 174, 124, 0.074561, 0.028362, 69180, 12574, 0, 0, 120, 218, 226
pango-native, 1309419, 1.00, 41, 15, 17, 10, 8828170, 3436112, 3899, 1220, 0, 2285568, 0, 0.41497399999999995, 0.155615, 72708, 43052, 0, 0, 2184, 273, 1025, 0.17402299999999998, 0.10738299999999999, 70812, 30489, 14, 0, 2280, 310, 524
python3-setuptools-native, 949150, 0.93, 31, 6, 11, 2, 13897194, 4062426, 4158, 1256, 0, 790528, 0, 0.316658, 0.064085, 71220, 27487, 0, 0, 520, 150, 91, 0.11309, 0.025412999999999998, 68452, 9848, 0, 0, 1024, 304, 150
rust-llvm-native, 1405451, 42.01, 934, 199, 5307, 447, 9187016177, 4863978015, 716737, 182330, 0, 3280809984, 0, 9.344689, 1.9981339999999999, 71060, 190332, 0, 0, 2943912, 1029, 202, 53.070431, 4.478228, 541396, 1201113, 1, 0, 3463920, 87074, 53252
libxrender-native, 1179151, 1.17, 30, 3, 6, 4, 1715980, 547385, 1751, 912, 0, 352256, 0, 0.30739099999999997, 0.038423, 71804, 30699, 0, 0, 488, 208, 101, 0.066311, 0.040017, 69932, 12651, 1, 0, 200, 226, 275
re2c-native, 197984, 0.23, 18, 5, 8, 3, 15979238, 6614040, 2681, 1095, 0, 4558848, 0, 0.18087399999999998, 0.052252, 65240, 33212, 0, 0, 4608, 87, 10, 0.083441, 0.030303999999999998, 63000, 19604, 2, 0, 4296, 241, 46
gtk-doc-native, 244189, 0.29, 26, 7, 9, 5, 3981908, 1217702, 2139, 981, 0, 487424, 4096, 0.26425499999999996, 0.076595, 65120, 33815, 0, 0, 440, 76, 155, 0.09619599999999999, 0.051455, 62704, 24242, 2, 0, 512, 261, 102
libxdamage-native, 1214076, 1.53, 27, 7, 7, 2, 1312360, 393952, 1559, 875, 0, 266240, 0, 0.27830699999999997, 0.071564, 71392, 30322, 0, 0, 424, 194, 94, 0.072221, 0.026115, 69192, 12039, 0, 0, 96, 229, 245
python3-docutils-native, 953142, 1.96, 37, 6, 19, 10, 19383153, 6086966, 5417, 1566, 0, 1327104, 0, 0.37044699999999997, 0.065373, 70416, 32112, 0, 0, 632, 126, 402, 0.199299, 0.102032, 68188, 25875, 0, 0, 1960, 344, 300
alsa-lib-native, 845791, 2.12, 33, 5, 22, 4, 13009552, 5870894, 3895, 1244, 0, 3743744, 0, 0.335117, 0.057921, 70936, 33954, 0, 0, 3528, 258, 147, 0.222718, 0.046673, 68996, 20652, 4, 0, 3784, 298, 357
ncurses-native, 419348, 3.71, 30, 17, 77, 29, 29669111, 6907070, 16017, 5738, 0, 4616192, 483328, 0.307348, 0.178338, 66768, 71004, 0, 0, 3528, 325, 34, 0.77583, 0.293994, 64500, 197302, 2, 0, 5488, 1560, 396
util-linux-native, 526275, 1.18, 31, 47, 97, 52, 75138095, 26799561, 32755, 5009, 0, 19873792, 0, 0.317502, 0.47218299999999996, 68304, 199991, 0, 0, 18952, 975, 69, 0.972359, 0.522726, 66120, 325783, 1, 0, 19864, 1717, 265
glib-2.0-native, 1013895, 2.38, 43, 18, 46, 27, 44164349, 19330286, 11103, 2333, 0, 11784192, 4096, 0.43290599999999996, 0.18720199999999998, 72088, 56717, 0, 0, 10592, 306, 146, 0.46021999999999996, 0.276545, 69924, 68680, 10, 0, 12424, 623, 483
cross-localedef-native, 1102898, 1.46, 26, 6, 9, 3, 3654074, 1925112, 1821, 859, 0, 1482752, 0, 0.263501, 0.06375, 69932, 30013, 0, 0, 1136, 262, 85, 0.090697, 0.034413, 67944, 13694, 1, 0, 1760, 196, 282
gettext-minimal-native, 44902, 0.11, 7, 3, 2, 0, 1546027, 514488, 1208, 761, 0, 212992, 0, 0.077702, 0.037001, 62104, 25913, 0, 0, 304, 76, 5, 0.022508999999999998, 0.009417, 59728, 8935, 0, 0, 112, 219, 15
libxml2-native, 975883, 1.65, 35, 9, 18, 10, 20901150, 9352112, 4778, 1561, 0, 5472256, 8192, 0.358186, 0.094259, 70544, 41146, 0, 0, 4864, 264, 193, 0.183409, 0.101422, 68328, 28387, 2, 0, 5824, 331, 384
nasm-native, 573604, 0.55, 27, 4, 11, 5, 24045467, 11069355, 3041, 1232, 163840, 7622656, 0, 0.27525499999999997, 0.047309, 68164, 30817, 0, 0, 7336, 232, 92, 0.11599799999999999, 0.050275999999999994, 65936, 17990, 3, 320, 7552, 269, 359
attr-native, 79959, 0.21, 16, 7, 7, 2, 2317190, 647103, 2530, 1040, 0, 454656, 0, 0.163897, 0.070241, 63752, 34509, 0, 0, 584, 130, 16, 0.074483, 0.024137, 61540, 21842, 0, 0, 304, 324, 40
patch-native, 206986, 0.31, 29, 4, 4, 2, 2714841, 1034666, 1454, 850, 0, 741376, 0, 0.29925599999999997, 0.046637, 65320, 30293, 0, 0, 824, 101, 221, 0.046167, 0.027264, 63072, 11340, 0, 0, 624, 212, 108
mpfr-native, 228474, 0.24, 21, 2, 6, 3, 6255156, 3046410, 1950, 1006, 0, 2121728, 0, 0.21711699999999998, 0.028675, 65228, 29743, 0, 0, 1936, 97, 17, 0.062166, 0.036187, 63024, 13431, 0, 0, 2208, 225, 44
python3-iniparse-native, 958122, 1.21, 26, 5, 6, 1, 1647147, 514865, 1460, 842, 0, 229376, 0, 0.267467, 0.055191, 70548, 26397, 0, 0, 336, 192, 110, 0.0659, 0.010268, 67704, 8978, 1, 0, 112, 167, 222
libslirp-native, 1021714, 1.05, 35, 7, 6, 3, 2269136, 847993, 1544, 885, 0, 577536, 0, 0.35133899999999996, 0.079469, 72028, 31940, 0, 0, 648, 145, 415, 0.063744, 0.038675999999999995, 69852, 12366, 2, 0, 480, 230, 218
libmicrohttpd-native, 1274056, 0.85, 32, 9, 7, 3, 3147911, 1189823, 1753, 947, 0, 712704, 0, 0.32892499999999997, 0.098677, 71344, 29181, 0, 0, 760, 187, 1195, 0.07479899999999999, 0.038222, 69112, 12858, 0, 0, 632, 240, 444
dwarfsrcfiles-native, 1297228, 0.76, 26, 5, 6, 2, 1181027, 321878, 1196, 765, 0, 221184, 0, 0.26431099999999996, 0.052060999999999996, 71212, 29049, 0, 0, 352, 95, 57, 0.06892, 0.021636, 69024, 10624, 0, 0, 80, 193, 129
libmodulemd-native, 1061595, 1.73, 30, 8, 10, 4, 6070918, 2457600, 2298, 1020, 0, 1544192, 0, 0.302883, 0.085953, 71620, 32211, 0, 0, 1552, 182, 140, 0.103461, 0.049936999999999995, 69708, 16346, 1, 0, 1464, 262, 320
xorgproto-native, 961315, 1.37, 28, 3, 7, 2, 6214836, 1895258, 2733, 1037, 0, 544768, 0, 0.282291, 0.037362, 70692, 26052, 0, 0, 448, 143, 248, 0.073519, 0.024898, 67892, 9592, 0, 0, 616, 213, 258
libxcursor-native, 1218271, 1.35, 31, 5, 8, 2, 1641165, 532427, 1630, 908, 0, 352256, 0, 0.311562, 0.054522999999999995, 71312, 29267, 0, 0, 488, 181, 159, 0.08133699999999999, 0.022462, 69192, 12602, 5, 0, 200, 188, 231
swig-native, 1009958, 1.82, 38, 8, 19, 7, 28658574, 11362483, 8764, 1545, 0, 5627904, 0, 0.382334, 0.086714, 71204, 31254, 0, 0, 4824, 249, 168, 0.198824, 0.070266, 68896, 18955, 1, 0, 6168, 346, 510
libxslt-native, 1026741, 1.57, 36, 8, 11, 9, 4927889, 1938155, 2886, 1138, 0, 1302528, 8192, 0.36921299999999996, 0.08810699999999999, 70856, 39540, 0, 0, 1312, 219, 149, 0.11977199999999999, 0.09289599999999999, 68856, 22947, 3, 0, 1232, 289, 269
shadow-native, 395040, 2.41, 34, 24, 49, 30, 22946647, 7617377, 11498, 2257, 0, 5672960, 0, 0.344429, 0.24717799999999998, 66652, 83210, 0, 0, 5704, 624, 150, 0.490683, 0.30833499999999997, 64432, 111634, 7, 0, 5376, 736, 1183
gdbm-native, 133213, 0.29, 20, 3, 8, 4, 4122523, 1415240, 2731, 1060, 0, 1019904, 0, 0.208111, 0.038539, 64264, 35917, 0, 0, 1096, 145, 30, 0.08292999999999999, 0.043586, 62012, 24216, 0, 0, 896, 252, 119
icu-native, 468385, 2.32, 48, 47, 458, 75, 442278873, 270006117, 53480, 11983, 0, 186253312, 4096, 0.48668599999999995, 0.478574, 67216, 130413, 0, 0, 157952, 734, 398, 4.582401, 0.7538579999999999, 172464, 220850, 5, 0, 205824, 1221, 2246
itstool-native, 996523, 0.18, 23, 4, 2, 2, 1770313, 521818, 1233, 839, 0, 315392, 4096, 0.23585099999999998, 0.042881999999999997, 71284, 27120, 0, 0, 384, 75, 14, 0.029268, 0.029195, 68852, 10725, 0, 0, 232, 249, 24
meson-native, 956263, 1.98, 32, 8, 27, 8, 38025292, 11823536, 7813, 2079, 0, 2506752, 0, 0.32840199999999997, 0.083089, 70504, 29485, 0, 0, 688, 208, 260, 0.27552, 0.083379, 68108, 17747, 0, 0, 4208, 354, 696
chrpath-native, 324248, 1.37, 66, 9, 5, 1, 1270585, 382892, 1544, 818, 0, 262144, 0, 0.662851, 0.094132, 66464, 30307, 0, 0, 416, 222, 193, 0.054764999999999994, 0.017619, 64268, 10895, 1, 0, 96, 214, 218
spirv-headers-native, 836015, 0.39, 17, 3, 4, 3, 12774823, 3396141, 2608, 1102, 0, 344064, 0, 0.179235, 0.035847, 71000, 26769, 0, 0, 352, 91, 45, 0.046944, 0.032975, 68264, 10056, 0, 0, 320, 225, 146
readline-native, 485588, 0.24, 24, 2, 5, 2, 4500217, 1883586, 2285, 1030, 0, 1290240, 0, 0.24187899999999998, 0.026455, 67092, 31637, 0, 0, 1304, 185, 153, 0.058977999999999996, 0.027825, 64912, 16259, 0, 0, 1216, 291, 125
sqlite3-native, 337919, 0.36, 25, 3, 16, 4, 14165856, 6909882, 2936, 1231, 0, 4530176, 0, 0.25669, 0.03667, 66628, 32448, 0, 0, 3784, 123, 20, 0.167397, 0.048992999999999995, 64460, 18225, 0, 0, 5064, 221, 124
shared-mime-info-native, 1046768, 1.73, 39, 4, 13, 8, 25119032, 7221349, 9227, 1546, 0, 1224704, 0, 0.393185, 0.04325, 72168, 32669, 0, 0, 944, 235, 170, 0.13991399999999998, 0.08036499999999999, 70100, 13990, 0, 0, 1448, 354, 287
wayland-native, 1000302, 0.87, 30, 8, 13, 6, 6068268, 1927558, 3146, 1152, 0, 995328, 0, 0.303353, 0.08878599999999999, 71616, 36765, 0, 0, 984, 182, 271, 0.137836, 0.062872, 69428, 24821, 1, 0, 960, 290, 229
intltool-native, 892223, 0.29, 12, 3, 5, 1, 1963433, 515248, 1381, 835, 0, 266240, 4096, 0.129373, 0.03044, 71068, 29368, 0, 0, 384, 81, 7, 0.051942999999999996, 0.018514, 68940, 16572, 0, 0, 136, 262, 13
mesa-native, 3935912, 1.17, 67, 18, 78, 21, 554816329, 148581110, 103349, 9101, 32768, 112717824, 0, 0.676487, 0.181201, 61788, 50141, 0, 8, 71792, 198, 44, 0.783961, 0.218333, 79276, 77072, 4, 56, 148360, 515, 173
unzip-native, 24475, 0.13, 10, 4, 5, 1, 4556254, 1496544, 2237, 915, 0, 1134592, 0, 0.10832699999999999, 0.042557, 61752, 33739, 0, 0, 976, 109, 8, 0.056159, 0.012182, 59568, 19390, 1, 0, 1240, 284, 10
libdnf-native, 1401850, 0.45, 22, 10, 24, 12, 44007465, 21277974, 7238, 2009, 0, 14839808, 0, 0.223913, 0.10037499999999999, 72588, 47750, 0, 0, 14240, 163, 20, 0.242699, 0.124762, 70684, 44436, 0, 0, 14744, 410, 36
vala-native, 1088203, 3.18, 45, 9, 40, 9, 62728682, 23703325, 9791, 2638, 4096, 10518528, 4096, 0.455847, 0.094609, 71848, 37862, 0, 8, 8960, 259, 405, 0.408281, 0.097955, 69928, 35227, 6, 0, 11584, 553, 596
libnsl2-native, 259878, 0.22, 17, 6, 3, 2, 1605184, 504203, 1569, 879, 0, 311296, 0, 0.17059, 0.067442, 64996, 29545, 0, 0, 448, 84, 19, 0.038969, 0.029935, 62784, 11891, 0, 0, 160, 206, 38
zstd-native, 38075, 0.18, 13, 2, 7, 3, 23962158, 10293268, 4020, 1396, 0, 6328320, 0, 0.133078, 0.028228, 62884, 33639, 0, 0, 5856, 130, 8, 0.07511899999999999, 0.037113, 60636, 24673, 1, 0, 6504, 309, 18
mkfontscale-native, 1013496, 1.18, 32, 6, 8, 3, 1547405, 482785, 1637, 843, 0, 352256, 4096, 0.320897, 0.06845799999999999, 71836, 30226, 0, 0, 496, 218, 85, 0.080839, 0.030536999999999998, 69656, 13087, 1, 0, 192, 204, 250
file-native, 260159, 0.31, 22, 4, 10, 5, 28483592, 9914861, 5758, 1900, 8192, 1081344, 0, 0.223432, 0.048748, 65416, 32613, 0, 8, 824, 111, 18, 0.107542, 0.058096999999999996, 63200, 20904, 2, 8, 1288, 250, 95
qemu-system-native, 3997483, 31.74, 393, 124, 701, 135, 3335372647, 2193433105, 211659, 49949, 102400, 1736663040, 4096, 3.938242, 1.246227, 71712, 71401, 1, 160, 2800200, 456, 54, 7.015594, 1.358878, 446400, 385625, 0, 40, 591720, 4656, 270
unifdef-native, 121288, 0.35, 25, 5, 5, 2, 1475356, 439153, 1350, 803, 0, 294912, 0, 0.25072099999999997, 0.052389, 63800, 29923, 0, 0, 408, 89, 219, 0.052496999999999995, 0.021589999999999998, 61668, 11993, 0, 0, 168, 192, 119
json-c-native, 845468, 1.45, 31, 7, 7, 4, 5112972, 1840899, 2014, 969, 0, 778240, 0, 0.312503, 0.072116, 71256, 30327, 0, 0, 944, 171, 76, 0.074654, 0.045771, 69320, 12613, 0, 0, 576, 291, 181
libcheck-native, 767995, 0.30, 26, 7, 7, 4, 2122513, 645717, 1902, 965, 0, 393216, 4096, 0.26478999999999997, 0.07113699999999999, 71020, 29974, 0, 0, 512, 117, 102, 0.07056899999999999, 0.041243999999999996, 68836, 16353, 0, 0, 256, 245, 116
gobject-introspection-native, 1042598, 2.43, 42, 10, 38, 8, 65677206, 18936686, 10645, 2915, 0, 3280896, 8192, 0.429052, 0.107263, 71760, 44063, 0, 0, 1920, 215, 126, 0.382139, 0.089387, 69852, 35168, 3, 0, 4488, 522, 417
