Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
curl, 2907391, 3.12, 13, 2, 11, 43, 31795496, 30531637, 17095, 3432, 9793536, 37986304, 2826240, 0.13434, 0.026868, 66444, 8487, 0, 0, 168, 105, 398, 0.11567999999999999, 0.43396599999999996, 64356, 5303, 0, 19128, 74024, 2672, 10054
json-glib, 3009150, 0.46, 18, 1, 1, 0, 405388, 54287, 606, 207, 4096, 32768, 0, 0.180595, 0.019523, 56888, 10689, 0, 0, 56, 60, 380, 0.013037, 0.002767, 54804, 1703, 0, 8, 8, 12, 79
perl, 2739925, 12.19, 12, 3, 159, 171, 427495577, 419861922, 158535, 60916, 57958400, 266264576, 69943296, 0.12398999999999999, 0.032629, 67692, 10794, 0, 8, 96, 188, 282, 1.596355, 1.718165, 65616, 8776, 0, 113192, 519952, 49712, 85243
liberror-perl, 2788921, 0.21, 11, 1, 0, 0, 1435558, 39965, 610, 149, 0, 28672, 0, 0.114564, 0.013885999999999999, 67480, 8365, 0, 0, 56, 67, 265, 0.007868, 0.002799, 65404, 1435, 0, 0, 0, 10, 43
expat, 1466139, 0.49, 16, 2, 1, 0, 3167146, 2827597, 582, 238, 4096, 2813952, 0, 0.16459, 0.021100999999999998, 62012, 10057, 0, 0, 48, 88, 351, 0.010981999999999999, 0.008574, 59928, 1988, 0, 8, 5448, 19, 125
glib-2.0, 2644386, 0.32, 14, 3, 1, 0, 413628, 53998, 610, 207, 4096, 32768, 0, 0.148053, 0.0329, 67560, 8492, 0, 0, 56, 83, 334, 0.011615, 0.003701, 65480, 1695, 0, 8, 8, 21, 92
elfutils, 3551342, 1.56, 14, 2, 8, 15, 61357084, 60279973, 9064, 2732, 10207232, 62976000, 237568, 0.140409, 0.024069999999999998, 58436, 10837, 0, 0, 208, 189, 368, 0.08852, 0.15417599999999998, 56348, 14143, 0, 19936, 122792, 982, 4530
gawk, 2516580, 11.12, 28, 4, 88, 61, 9229280, 3247138, 31155, 7400, 5636096, 9404416, 2822144, 0.28651499999999996, 0.042272, 66708, 8503, 0, 0, 992, 1041, 318, 0.883945, 0.6116269999999999, 64464, 131941, 6, 11008, 17376, 5378, 14076
sed, 2148124, 0.46, 15, 1, 3, 4, 6080438, 3648850, 2426, 912, 806912, 3928064, 454656, 0.151548, 0.016382999999999998, 66088, 10942, 0, 0, 80, 189, 220, 0.032854, 0.042379, 64004, 6134, 1, 1576, 7592, 320, 671
libseccomp, 1603965, 0.82, 16, 1, 22, 10, 29686487, 27193593, 8690, 2896, 577536, 27451392, 24576, 0.16699699999999998, 0.015534, 63032, 10301, 0, 0, 280, 1021, 39, 0.223158, 0.106073, 60916, 51411, 0, 1128, 53336, 5046, 120
libinput, 2697118, 0.08, 16, 2, 0, 0, 391060, 42865, 496, 159, 4096, 32768, 0, 0.16799999999999998, 0.027999999999999997, 67704, 10486, 0, 0, 56, 66, 273, 0.005706, 0.008302, 65628, 1687, 0, 8, 8, 35, 39
wayland, 3144351, 0.61, 12, 0, 2, 1, 3370244, 2956530, 914, 265, 557056, 3047424, 0, 0.120502, 0.00964, 56552, 8489, 0, 0, 80, 40, 293, 0.027687, 0.01252, 54460, 3255, 0, 1088, 5872, 184, 213
busybox, 2566921, 0.83, 13, 1, 2, 6, 1110601, 529418, 2500, 523, 1552384, 1626112, 16384, 0.139901, 0.015988, 66676, 8936, 0, 0, 64, 149, 215, 0.028303, 0.064256, 64600, 2862, 0, 3032, 3112, 754, 935
popt, 1873726, 0.14, 11, 2, 1, 1, 618260, 188757, 702, 230, 8192, 184320, 0, 0.116253, 0.024911, 64872, 8727, 0, 8, 56, 109, 254, 0.010988999999999999, 0.016942, 62796, 2877, 0, 8, 304, 154, 123
openssl, 1557633, 2.47, 17, 2, 10, 86, 1123672203, 1115663300, 21884, 12384, 24018944, 1121136640, 13860864, 0.177918, 0.023722, 62960, 10336, 0, 0, 384, 126, 321, 0.108817, 0.867014, 60884, 8946, 0, 46912, 2189336, 5790, 4404
libxml2, 3029337, 110.49, 15, 1, 1910, 171, 102681050, 54977979, 61328, 16773, 43012096, 54288384, 0, 0.15812299999999999, 0.017093999999999998, 56196, 8372, 0, 8, 344, 250, 335, 19.102047, 1.712143, 342248, 508385, 3, 84000, 105688, 18626, 30427
findutils, 2317076, 0.34, 13, 2, 0, 1, 624131, 126718, 723, 187, 135168, 180224, 4096, 0.133674, 0.024304, 66292, 10938, 0, 0, 64, 179, 210, 0.006612, 0.017561, 64216, 2517, 0, 264, 288, 179, 88
gdk-pixbuf, 3202121, 0.52, 13, 1, 0, 0, 423297, 56711, 648, 217, 4096, 32768, 8192, 0.13494799999999998, 0.014204999999999999, 55104, 10612, 0, 0, 56, 65, 398, 0.0070209999999999995, 0.008742999999999999, 53016, 2102, 0, 8, 8, 18, 90
openssh, 2554917, 1.76, 13, 0, 8, 4, 17036156, 16182574, 3859, 1362, 1568768, 17477632, 77824, 0.140113, 0.0038919999999999996, 67452, 9254, 0, 0, 120, 108, 439, 0.083744, 0.049698, 65376, 7169, 0, 3064, 34016, 665, 1858
dbus, 2917208, 0.43, 12, 0, 0, 0, 478806, 47273, 611, 183, 4096, 36864, 0, 0.126764, 0.004371, 67148, 8404, 0, 0, 64, 71, 384, 0.006702, 0.007306999999999999, 65052, 1681, 0, 8, 8, 13, 69
nettle, 1957071, 6.44, 9, 3, 33, 18, 119525199, 118901596, 24524, 15012, 102400, 119549952, 39706624, 0.094653, 0.032764, 65804, 8382, 0, 0, 216, 44, 269, 0.33672599999999997, 0.185247, 63720, 4330, 1, 200, 233280, 514, 3572
acl, 1692213, 2.47, 15, 2, 1, 2, 2161772, 1548726, 1227, 426, 114688, 1650688, 147456, 0.15742499999999998, 0.028255, 64760, 10238, 0, 0, 64, 412, 58, 0.019707, 0.029331, 62684, 5815, 0, 224, 3160, 441, 136
zlib, 1448521, 0.31, 11, 1, 0, 0, 441757, 89325, 500, 177, 4096, 81920, 0, 0.116479, 0.019413, 61464, 10519, 0, 0, 48, 80, 268, 0.008508, 0.007346, 59388, 1935, 0, 8, 112, 14, 134
libusb1, 2733797, 0.04, 8, 0, 0, 0, 471343, 71637, 471, 114, 4096, 69632, 0, 0.085518, 0.007436, 67952, 10421, 0, 0, 56, 460, 3, 0.005464, 0.003548, 65876, 1929, 0, 8, 80, 89, 0
json-c, 1472834, 0.87, 14, 1, 3, 2, 1538595, 1123812, 1501, 408, 249856, 1339392, 0, 0.148556, 0.013106999999999999, 62272, 10161, 0, 0, 88, 95, 308, 0.031061, 0.021165999999999997, 60192, 3264, 0, 488, 2528, 290, 589
gdbm, 1601592, 0.18, 10, 1, 3, 1, 1720626, 772273, 1548, 249, 4096, 815104, 0, 0.103033, 0.012879, 62992, 10087, 0, 0, 64, 505, 18, 0.035759, 0.014558999999999999, 60900, 10921, 0, 8, 1528, 583, 16
diffutils, 2316658, 0.75, 12, 3, 2, 0, 965486, 476053, 888, 306, 188416, 557056, 77824, 0.126194, 0.035054, 66292, 11014, 0, 0, 72, 65, 268, 0.026083, 0.009243999999999999, 64216, 4546, 0, 368, 1016, 221, 151
util-linux, 2410815, 2.82, 13, 2, 16, 33, 12740968, 9332412, 19147, 2160, 9891840, 15175680, 24576, 0.133674, 0.023589, 66660, 10555, 0, 0, 72, 97, 346, 0.16525499999999999, 0.336026, 64560, 23989, 1, 19320, 29568, 7036, 8514
gnutls, 3166689, 78.84, 44, 5, 14929, 2807, 1947226233, 239460892, 785829, 105977, 7057408, 146608128, 180224, 0.44797099999999995, 0.058235999999999996, 57964, 13219, 59, 696, 15376, 2577, 412, 149.296843, 28.078166, 377220, 12975460, 285, 13088, 270968, 127050, 183738
attr, 1578229, 0.51, 15, 1, 1, 2, 1629353, 1099957, 968, 316, 36864, 1130496, 77824, 0.155497, 0.019437, 63512, 10381, 0, 0, 64, 119, 213, 0.011576999999999999, 0.02693, 61436, 5108, 0, 72, 2144, 230, 156
libnl, 2066962, 0.89, 16, 2, 9, 2, 1707706, 285364, 1301, 350, 4096, 262144, 0, 0.165414, 0.021765, 65720, 10242, 0, 0, 64, 96, 355, 0.09463099999999999, 0.026660999999999997, 63644, 21926, 0, 8, 448, 283, 327
bash, 2368246, 7.88, 14, 1, 349, 28, 40633141, 10308732, 14194, 4230, 3121152, 9097216, 5279744, 0.15003, 0.013639, 66540, 11115, 0, 0, 112, 214, 241, 3.493279, 0.28326599999999996, 83764, 74375, 1, 6096, 17656, 2014, 3969
python3, 2860482, 0.26, 22, 1, 1, 0, 650082, 46992, 534, 180, 20480, 36864, 0, 0.224513, 0.015482999999999998, 69484, 11072, 0, 24, 64, 75, 314, 0.010458, 0.005278, 67400, 1731, 0, 16, 8, 13, 71
strace, 3593856, 60.65, 12, 2, 472, 138, 119811671, 87125703, 102241, 4664, 1089536, 94965760, 1212416, 0.12595599999999998, 0.020153, 59012, 8769, 0, 0, 320, 166, 233, 4.724524, 1.380366, 56920, 861707, 27, 2128, 185160, 12716, 40638
