Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
wayland-protocols, 1346479, 1.97, 39, 12, 71, 5, 7271909, 2777426, 5762, 762, 7888896, 1576960, 0, 0.395476, 0.125299, 62156, 27040, 0, 32, 616, 631, 1672, 0.715739, 0.057755, 297196, 23901, 280, 15376, 2464, 5174, 773
hicolor-icon-theme, 1346502, 4.92, 57, 47, 75, 20, 5072434, 2709371, 16512, 910, 1179648, 2048000, 0, 0.579059, 0.47990499999999997, 62432, 31682, 0, 872, 824, 525, 7474, 0.7538079999999999, 0.201395, 60240, 20195, 7, 1432, 3176, 2490, 5292
wireless-regdb, 1352197, 2.59, 47, 35, 118, 13, 3073202, 1842150, 2984, 783, 118784, 1830912, 0, 0.47241099999999997, 0.351473, 61892, 26580, 0, 176, 504, 328, 935, 1.181718, 0.132465, 59672, 22595, 0, 56, 3072, 1327, 861
sato-icon-theme, 3883169, 8.08, 195, 86, 858, 40, 18668213, 6350730, 52845, 1742, 4096, 3981312, 0, 1.956579, 0.866987, 64380, 40916, 0, 8, 1688, 910, 24007, 8.586522, 0.401018, 62120, 82209, 3, 0, 6088, 21108, 12126
iso-codes, 1346495, 20.46, 186, 184, 241, 103, 140130596, 69797874, 106386, 8884, 21327872, 29609984, 0, 1.868455, 1.844137, 69232, 179140, 0, 1016, 3720, 11845, 40257, 2.416363, 1.031315, 97604, 134032, 4, 40640, 54112, 16720, 24554
packagegroup-core-x11, 1351317, 2.78, 31, 40, 9, 6, 2766427, 1851178, 2672, 807, 49152, 1859584, 0, 0.312171, 0.40582199999999996, 61416, 30973, 0, 96, 560, 434, 725, 0.093348, 0.06322599999999999, 59216, 14377, 0, 0, 3072, 664, 564
packagegroup-base, 1350794, 6.79, 46, 46, 24, 23, 4016625, 2603078, 6788, 1538, 65536, 2392064, 0, 0.467113, 0.462979, 64100, 74294, 0, 128, 1112, 974, 2862, 0.242171, 0.23543399999999998, 61880, 44516, 2, 0, 3560, 3460, 1742
xserver-nodm-init, 1472458, 6.94, 59, 46, 98, 17, 3665792, 1873258, 4570, 898, 53248, 1826816, 0, 0.5921449999999999, 0.462873, 63996, 39372, 0, 32, 592, 280, 1122, 0.980147, 0.179697, 109364, 49775, 2, 72, 2976, 1089, 1026
matchbox-session-sato, 1468303, 6.78, 55, 37, 89, 7, 3060216, 1830387, 3333, 842, 434176, 1789952, 0, 0.556887, 0.37648699999999996, 63772, 35079, 0, 32, 552, 343, 830, 0.898257, 0.075733, 61584, 27382, 6, 816, 2944, 682, 1244
v86d, 1479595, 5.32, 72, 45, 100, 11, 12211437, 5471332, 5803, 1208, 86016, 3878912, 1028096, 0.728914, 0.45894599999999997, 63816, 36965, 0, 168, 576, 352, 1393, 1.002966, 0.11571999999999999, 61628, 32803, 2, 0, 7000, 1192, 829
packagegroup-core-x11-xserver, 1346532, 2.22, 27, 34, 8, 4, 2689856, 1900449, 2361, 826, 61440, 1880064, 0, 0.276802, 0.340071, 61420, 28552, 0, 120, 536, 362, 614, 0.08932899999999999, 0.043324, 59208, 12517, 0, 0, 3136, 585, 429
connman-conf, 1460105, 2.92, 37, 36, 54, 7, 2815840, 1764493, 2675, 818, 4096, 1753088, 0, 0.37505499999999997, 0.36005299999999996, 63664, 32936, 0, 8, 536, 266, 885, 0.54247, 0.07994, 61468, 19876, 1, 0, 2888, 1230, 487
sysvinit-inittab, 1350043, 3.77, 58, 38, 74, 7, 2950551, 1889095, 3029, 856, 90112, 1875968, 0, 0.585943, 0.384161, 61788, 33994, 0, 152, 544, 394, 808, 0.743791, 0.075139, 59604, 23735, 0, 24, 3120, 963, 787
packagegroup-core-boot, 1346523, 2.73, 36, 34, 7, 4, 2685305, 1868173, 2330, 819, 77824, 1859584, 0, 0.3624, 0.346471, 61400, 28223, 0, 152, 536, 395, 574, 0.078815, 0.041913, 59184, 12351, 0, 0, 3096, 311, 436
pointercal-xinput, 1460880, 3.50, 40, 35, 76, 7, 2819959, 1791849, 2617, 823, 172032, 1765376, 0, 0.403065, 0.35542999999999997, 63672, 32770, 0, 328, 536, 300, 700, 0.764941, 0.078443, 61476, 19624, 0, 8, 2912, 808, 506
shadow-securetty, 1346543, 2.83, 36, 31, 69, 7, 2896453, 1871311, 2701, 843, 90112, 1855488, 0, 0.36588299999999996, 0.317098, 61784, 31934, 0, 152, 544, 455, 752, 0.6972039999999999, 0.07950299999999999, 59588, 19699, 0, 24, 3080, 692, 946
packagegroup-core-x11-sato, 1350053, 3.44, 32, 34, 10, 9, 2989773, 2066211, 3300, 980, 57344, 1986560, 0, 0.329682, 0.345016, 61900, 37883, 0, 112, 664, 619, 1582, 0.102198, 0.097075, 59704, 19308, 0, 0, 3216, 872, 975
init-ifupdown, 1469113, 8.89, 139, 44, 100, 10, 3161608, 1818454, 3741, 850, 4096, 1781760, 0, 1.393073, 0.44705999999999996, 63792, 36375, 0, 8, 576, 457, 881, 1.007282, 0.10581299999999999, 61592, 28527, 0, 0, 2904, 946, 882
xserver-xf86-config, 1460663, 3.12, 40, 36, 67, 9, 2836002, 1804905, 2747, 828, 4096, 1777664, 0, 0.403929, 0.368288, 63676, 32662, 0, 8, 544, 410, 802, 0.6713319999999999, 0.094682, 61488, 19788, 0, 0, 2928, 892, 626
formfactor, 1346504, 2.83, 42, 30, 74, 6, 2892269, 1841325, 2763, 839, 217088, 1843200, 0, 0.42949899999999996, 0.30224, 61940, 31915, 0, 400, 544, 442, 601, 0.747232, 0.061396, 59740, 19859, 1, 24, 3056, 805, 998
linux-yocto, 3335770, 205.04, 1434, 1065, 5150, 2124, 10454344584, 6093171117, 2083885, 485230, 6168576, 4116910080, 997711872, 14.343994, 10.659604999999999, 92856, 2036519, 47, 2864, 10600, 23585, 88118, 51.504908, 21.248464, 532084, 4958950, 286, 9184, 8030240, 220065, 242801
base-files, 1346486, 3.40, 45, 41, 78, 11, 3316410, 1952328, 5141, 856, 1036288, 1888256, 0, 0.45555799999999996, 0.419593, 61808, 32994, 0, 880, 560, 784, 1554, 0.787311, 0.11283699999999999, 192400, 38759, 0, 1144, 3128, 1089, 1690
psmisc, 2554529, 10.35, 96, 74, 348, 38, 19517285, 7495282, 20524, 2303, 8192, 5136384, 1114112, 0.9628279999999999, 0.7412569999999999, 69344, 76423, 0, 16, 1160, 1088, 6278, 3.480297, 0.38029599999999997, 67160, 120911, 3, 0, 8872, 4760, 4991
libxext, 2190673, 4.84, 64, 43, 143, 14, 15400684, 6912750, 11012, 1538, 4096, 5029888, 1335296, 0.644122, 0.438307, 68500, 42273, 0, 8, 696, 484, 3362, 1.436847, 0.141844, 66316, 44796, 0, 0, 9128, 2096, 1989
gstreamer1.0, 3247558, 38.61, 323, 256, 1303, 570, 500290743, 189185785, 223954, 29040, 200704, 118005760, 51564544, 3.233626, 2.568468, 61424, 320596, 11, 152, 2776, 2308, 28157, 13.039261, 5.708029, 530992, 1779618, 78, 240, 227704, 29844, 43219
rxvt-unicode, 3346927, 18.18, 151, 68, 130, 25, 74603611, 39381028, 17009, 4344, 2068480, 26742784, 11608064, 1.517628, 0.689831, 59804, 45757, 1, 4040, 760, 423, 3012, 1.30839, 0.258262, 57392, 74791, 8, 0, 51472, 1853, 2004
libxcrypt, 1589615, 12.12, 193, 55, 129, 13, 17337685, 7448987, 9145, 1607, 0, 5144576, 1523712, 1.9342419999999998, 0.558959, 65364, 42190, 0, 0, 656, 4867, 162, 1.2968549999999999, 0.13794599999999999, 63176, 45437, 0, 0, 9392, 5013, 554
libgpg-error, 1714010, 12.70, 149, 78, 349, 73, 45456069, 15992508, 33490, 3668, 0, 10194944, 3346432, 1.494018, 0.7865329999999999, 67688, 86335, 0, 0, 1128, 2135, 6948, 3.493721, 0.739993, 65556, 220501, 28, 0, 18784, 6840, 5242
neard, 3007113, 11.17, 97, 65, 176, 17, 28927342, 13078132, 13211, 2302, 0, 9019392, 3371008, 0.9753269999999999, 0.6542319999999999, 58560, 45241, 0, 0, 744, 527, 3339, 1.767048, 0.17862799999999998, 56260, 67983, 6, 0, 16872, 1892, 2990
libxrandr, 2259202, 3.34, 86, 49, 165, 19, 10587619, 4678126, 7517, 1241, 0, 3665920, 843776, 0.8674759999999999, 0.498504, 68468, 40276, 0, 0, 640, 948, 1591, 1.6599110000000001, 0.195349, 66284, 44218, 2, 0, 6520, 2007, 1454
libxkbcommon, 3203392, 8.68, 98, 39, 407, 49, 41702294, 14639236, 21509, 2932, 1110016, 9039872, 3629056, 0.989325, 0.399535, 56860, 64836, 0, 2168, 840, 692, 4018, 4.073332, 0.49935399999999996, 54548, 164087, 8, 0, 16816, 3843, 4512
lua, 2238734, 1.97, 96, 41, 348, 31, 60768406, 26186358, 16577, 3140, 0, 15728640, 5029888, 0.960792, 0.41176799999999997, 67932, 50741, 0, 0, 824, 5107, 786, 3.482141, 0.314942, 372272, 100488, 1, 0, 29896, 7691, 1547
bzip2, 1584038, 10.73, 198, 71, 527, 56, 60341227, 26081044, 21992, 3381, 0, 13787136, 897024, 1.9801229999999999, 0.710514, 65472, 52713, 0, 0, 792, 7220, 780, 5.275117, 0.568326, 505252, 174022, 3, 0, 26136, 31461, 2832
libexif, 2081526, 7.69, 177, 98, 374, 124, 56205352, 19987693, 40381, 4299, 0, 11280384, 2834432, 1.770109, 0.9825269999999999, 69020, 104005, 0, 0, 1168, 994, 8249, 3.742509, 1.245618, 294836, 333521, 17, 0, 20864, 8243, 7092
libpcap, 3433106, 6.01, 109, 70, 265, 17, 50664571, 19866403, 16684, 2795, 8192, 11014144, 2793472, 1.093596, 0.703878, 59520, 46559, 0, 16, 744, 667, 4273, 2.653275, 0.173706, 57224, 60575, 1, 0, 20768, 2938, 2626
sbc, 2289307, 3.06, 77, 45, 259, 34, 21109201, 8810743, 10096, 1778, 12288, 6483968, 2363392, 0.7783209999999999, 0.45081, 67736, 47686, 0, 24, 632, 575, 1916, 2.594561, 0.345756, 65616, 80715, 0, 0, 12032, 3137, 2157
xhost, 2760489, 13.28, 72, 45, 79, 12, 4896071, 2197625, 4997, 947, 4096, 2015232, 126976, 0.7202919999999999, 0.45264299999999996, 69256, 39681, 0, 8, 584, 773, 908, 0.790999, 0.123124, 67116, 33878, 1, 0, 3352, 1259, 995
sqlite3, 1651147, 9.95, 370, 65, 296, 28, 138237488, 67088928, 21536, 5943, 4096, 40185856, 16855040, 3.705111, 0.652195, 65004, 43048, 0, 8, 616, 624, 1498, 2.969187, 0.284843, 62868, 82114, 5, 0, 77872, 3543, 2454
mkfontscale, 2502725, 7.00, 80, 42, 91, 14, 6280394, 2884337, 5658, 1068, 0, 2461696, 315392, 0.8099449999999999, 0.424631, 68520, 40234, 0, 0, 592, 343, 1444, 0.9194, 0.14926699999999998, 66320, 38960, 1, 0, 4216, 1246, 950
libpng, 1620063, 12.72, 103, 44, 268, 35, 30527723, 12202654, 12120, 2080, 4096, 7663616, 2445312, 1.032759, 0.44817799999999997, 65012, 47824, 0, 0, 656, 2316, 1539, 2.686449, 0.35784699999999997, 62816, 79557, 2, 8, 14312, 6020, 1651
libxfont2, 2073639, 3.49, 75, 45, 156, 17, 21334608, 9387977, 9914, 1809, 0, 6471680, 2125824, 0.752293, 0.45674899999999996, 68328, 42070, 0, 0, 688, 485, 2888, 1.5676709999999998, 0.178651, 66140, 46604, 1, 0, 11952, 2111, 1488
matchbox-keyboard, 3931589, 1.41, 73, 51, 207, 13, 13383288, 5153737, 10340, 1537, 868352, 3932160, 937984, 0.737333, 0.5125839999999999, 62908, 48752, 0, 1696, 712, 3853, 329, 2.073139, 0.136008, 131576, 74280, 1, 0, 6968, 6414, 402
gmp, 1850486, 3.75, 100, 62, 241, 31, 54656106, 26071235, 31036, 7088, 0, 16379904, 5734400, 1.003573, 0.627717, 67408, 45855, 0, 0, 1080, 4299, 8421, 2.417917, 0.317974, 65284, 69997, 0, 0, 30912, 3402, 4676
vulkan-loader, 3195904, 6.75, 70, 29, 148, 17, 56136361, 28602729, 12092, 2965, 491520, 18653184, 8347648, 0.708513, 0.292402, 56488, 43046, 0, 960, 632, 433, 2008, 1.482379, 0.172185, 54168, 50087, 2, 0, 35800, 1450, 2462
libwebp, 2275754, 4.70, 118, 57, 293, 53, 76356187, 34513264, 28147, 4960, 73728, 22274048, 9310208, 1.189918, 0.571928, 68108, 60261, 0, 144, 872, 637, 6348, 2.937877, 0.5316609999999999, 65988, 148810, 14, 0, 42632, 4570, 4483
mini-x-session, 1468913, 8.76, 280, 62, 90, 10, 3030102, 1823477, 3054, 856, 114688, 1789952, 0, 2.807448, 0.6291869999999999, 63800, 35025, 0, 8, 600, 357, 889, 0.9024289999999999, 0.10736799999999999, 61668, 22606, 8, 216, 2896, 919, 992
zstd, 1515319, 4.73, 125, 60, 397, 53, 324064493, 165787435, 45787, 13267, 4096, 105631744, 44343296, 1.259743, 0.601788, 64456, 48978, 0, 8, 752, 500, 3994, 3.975939, 0.532037, 73824, 139750, 2, 0, 205560, 6339, 3373
matchbox-desktop, 3843857, 5.51, 125, 75, 102, 16, 10196259, 4545087, 7089, 1289, 159744, 3559424, 815104, 1.253137, 0.7518819999999999, 61548, 41444, 0, 312, 640, 1074, 3548, 1.020946, 0.169559, 113588, 42694, 3, 0, 6312, 1775, 3009
ttyrun, 1461442, 4.18, 68, 39, 110, 9, 4216749, 1981432, 4269, 905, 4096, 1896448, 81920, 0.688244, 0.39328199999999996, 63672, 38030, 0, 8, 560, 251, 1265, 1.102336, 0.09243699999999999, 61476, 31369, 3, 0, 3144, 1373, 1027
bash-completion, 1578185, 3.42, 156, 76, 869, 97, 16881047, 6588486, 40836, 1879, 0, 4616192, 0, 1.565722, 0.767045, 65860, 37410, 0, 0, 1264, 32340, 1593, 8.690897, 0.9796309999999999, 438280, 375672, 2, 0, 7752, 31076, 3417
libsndfile1, 2225581, 2.55, 103, 64, 272, 63, 60082246, 25275123, 24797, 4142, 4096, 16588800, 6889472, 1.037557, 0.641543, 68436, 55228, 0, 8, 824, 3629, 3342, 2.722807, 0.6310209999999999, 66252, 154074, 13, 0, 31576, 5635, 3364
libedit, 2230092, 1.70, 70, 42, 164, 23, 19251478, 8544326, 10777, 1740, 0, 5890048, 1843200, 0.706888, 0.42723999999999995, 68196, 40986, 0, 0, 736, 4854, 1137, 1.644279, 0.231426, 66012, 46058, 0, 0, 10768, 3634, 1125
glib-networking, 3376332, 17.66, 127, 90, 253, 68, 34301622, 13624888, 40685, 3407, 114688, 8572928, 2805760, 1.2771460000000001, 0.904455, 61132, 119171, 11, 216, 1832, 1936, 13741, 2.535244, 0.686572, 348836, 190945, 10, 8, 14912, 9121, 9088
libxdamage, 2261119, 2.90, 68, 51, 151, 16, 5333534, 2258128, 5923, 998, 0, 2084864, 139264, 0.680438, 0.514195, 68456, 40300, 0, 0, 616, 484, 1631, 1.510681, 0.16655399999999998, 66268, 42614, 0, 0, 3456, 1617, 1388
iw, 2575550, 5.39, 55, 40, 103, 11, 21764597, 10592345, 7646, 1583, 20480, 7356416, 2658304, 0.55507, 0.406058, 67820, 36663, 0, 40, 600, 425, 1925, 1.032129, 0.113673, 65692, 34555, 0, 0, 13768, 1599, 911
sysvinit, 2575620, 6.81, 77, 62, 295, 67, 28603570, 8586602, 21645, 2555, 4096, 6303744, 2088960, 0.7788109999999999, 0.620096, 68404, 62391, 0, 8, 768, 558, 3474, 2.959788, 0.677728, 67960, 206489, 20, 0, 11544, 3231, 3975
ell, 3005865, 7.09, 74, 58, 142, 13, 40340583, 19302763, 15707, 2846, 0, 12877824, 5025792, 0.743709, 0.580549, 58336, 43176, 0, 0, 744, 601, 4421, 1.4229829999999999, 0.13227, 56132, 48743, 0, 0, 24408, 2453, 2525
sato-screenshot, 3926153, 5.15, 147, 91, 113, 15, 7283679, 2672795, 6504, 1116, 0, 2355200, 278528, 1.471403, 0.9181549999999999, 62044, 43961, 0, 0, 616, 366, 1641, 1.132964, 0.15573299999999998, 59736, 44294, 4, 0, 3984, 1660, 876
glibc, 1387240, 19.12, 437, 283, 1791, 269, 881451948, 446048818, 307159, 58786, 61440, 241389568, 106045440, 4.37145, 2.837819, 74296, 154472, 0, 0, 5600, 5427, 86524, 17.910285000000002, 2.6937889999999998, 107196, 693254, 74, 120, 465864, 60603, 46852
binutils, 3796921, 15.79, 282, 143, 1170, 296, 1937521151, 1085609813, 281228, 86240, 28672, 712888320, 322052096, 2.8240819999999998, 1.434199, 62900, 135274, 0, 40, 9520, 2548, 26198, 11.70756, 2.967643, 335672, 683958, 65, 16, 1382840, 40686, 36783
bluez5, 3404229, 19.40, 208, 181, 1059, 323, 746135981, 339866673, 164823, 36394, 1978368, 231710720, 115306496, 2.088869, 1.813057, 61504, 190922, 0, 3856, 1512, 784, 15508, 10.595914, 3.234089, 318616, 1123477, 89, 8, 451048, 23444, 23509
lame, 2468441, 4.88, 74, 46, 233, 26, 32980367, 14543641, 13287, 2401, 4096, 9478144, 3362816, 0.749186, 0.465284, 68164, 46126, 0, 0, 712, 617, 3250, 2.330923, 0.267081, 65960, 63788, 0, 8, 17800, 2893, 2133
kmod, 1853764, 1.77, 76, 27, 275, 32, 25780292, 9304831, 11301, 1686, 0, 6311936, 2588672, 0.7631859999999999, 0.278623, 67240, 46394, 0, 0, 728, 1428, 2185, 2.752752, 0.322775, 65056, 81209, 1, 0, 11600, 2963, 2164
libxft, 2765545, 8.45, 97, 55, 140, 22, 15089808, 6763459, 10805, 1487, 12288, 5160960, 1380352, 0.9730789999999999, 0.554384, 69456, 43309, 0, 24, 696, 1098, 2944, 1.402495, 0.22816699999999998, 67264, 44682, 0, 0, 9384, 2476, 1722
unzip, 1497828, 5.33, 79, 51, 120, 16, 26696152, 11168829, 9968, 1800, 4096, 7708672, 2412544, 0.7932009999999999, 0.515172, 64328, 42490, 0, 8, 1880, 360, 1744, 1.200314, 0.16724, 62192, 62089, 2, 0, 13176, 1958, 1226
python3-iniparse, 2955123, 5.41, 43, 18, 72, 9, 3287205, 1437111, 4240, 672, 110592, 1064960, 0, 0.43099, 0.180861, 57680, 34381, 12, 216, 592, 614, 1061, 0.7249359999999999, 0.099011, 234440, 31768, 0, 0, 1488, 1760, 910
libgcrypt, 1886894, 6.30, 166, 92, 407, 177, 715074588, 370492058, 97296, 32542, 790528, 259198976, 148037632, 1.66263, 0.927236, 67864, 89454, 0, 8, 960, 472, 7732, 4.070596, 1.776829, 111792, 449515, 40, 1536, 505288, 14023, 11674
pinentry, 2526355, 3.31, 71, 41, 103, 14, 9094410, 4199558, 5968, 1176, 0, 3244032, 659456, 0.713633, 0.415968, 67956, 37738, 0, 0, 592, 323, 1687, 1.032945, 0.146431, 65836, 36365, 3, 0, 5744, 1084, 1249
gstreamer1.0-plugins-bad, 3938566, 10.93, 378, 199, 7746, 465, 621489241, 256900208, 258421, 38728, 712704, 163749888, 73912320, 3.78258, 1.990831, 73224, 481987, 0, 1392, 7008, 101250, 378, 77.463937, 4.6506799999999995, 251528, 1955476, 189, 0, 312816, 122304, 27171
desktop-file-utils, 2718342, 3.99, 109, 59, 102, 24, 13268348, 5296285, 7838, 1439, 4096, 4108288, 1171456, 1.096443, 0.598795, 68656, 42508, 0, 8, 608, 611, 2007, 1.028231, 0.24953799999999998, 66532, 56727, 2, 0, 7416, 1808, 1346
libcap-ng, 1607152, 4.48, 95, 49, 243, 37, 12819755, 3951389, 12317, 1567, 0, 3248128, 651264, 0.954924, 0.491104, 65268, 51533, 0, 0, 672, 1802, 1609, 2.435699, 0.378776, 63076, 102194, 7, 0, 5672, 14411, 1153
speex, 2422014, 4.81, 102, 49, 238, 26, 19700097, 8508720, 11879, 1929, 0, 5660672, 1376256, 1.029598, 0.49276499999999995, 67984, 46081, 0, 0, 696, 450, 3082, 2.382915, 0.262694, 65800, 70354, 1, 0, 10360, 2967, 2123
matchbox-theme-sato, 3391640, 7.62, 80, 50, 71, 8, 3624541, 1863886, 3795, 849, 20480, 1830912, 0, 0.8051619999999999, 0.506216, 59572, 32684, 3, 32, 576, 338, 1298, 0.711078, 0.087366, 57224, 18984, 2, 8, 3000, 1263, 800
bc, 2524605, 3.88, 77, 50, 221, 45, 14906726, 5905215, 10958, 1586, 0, 4341760, 1134592, 0.776127, 0.500602, 68220, 51010, 0, 0, 680, 504, 2386, 2.210367, 0.456221, 304436, 133259, 2, 0, 7800, 3155, 2096
libstd-rs, 3411317, 9.62, 94, 26, 585, 95, 1758715695, 746359223, 183448, 69571, 167936, 318033920, 29974528, 0.942464, 0.260137, 58100, 41490, 3, 56, 640, 512, 1611, 5.851267, 0.9513339999999999, 423972, 218383, 0, 272, 620520, 30452, 23376
libcheck, 1936844, 4.52, 73, 44, 246, 18, 10487456, 4553658, 9098, 1326, 81920, 3182592, 389120, 0.7301, 0.448103, 66904, 44851, 0, 160, 664, 633, 2340, 2.468661, 0.18128899999999998, 64764, 53827, 3, 0, 5552, 2330, 2067
xcb-util, 1975311, 3.60, 61, 46, 154, 14, 5454487, 2297332, 6071, 1013, 4096, 2101248, 143360, 0.616893, 0.465655, 67432, 42567, 0, 8, 624, 507, 1619, 1.540935, 0.147141, 65240, 43028, 4, 0, 3480, 1838, 1188
python3-six, 2945788, 3.28, 48, 17, 78, 6, 2583599, 1150448, 3150, 624, 196608, 929792, 0, 0.482465, 0.174003, 57568, 33088, 28, 384, 576, 609, 820, 0.785354, 0.068257, 101560, 25138, 0, 0, 1240, 804, 848
debugedit, 3607346, 5.50, 96, 59, 95, 13, 10109659, 4268619, 6816, 1223, 0, 3358720, 724992, 0.968086, 0.5927049999999999, 59024, 39150, 0, 0, 600, 389, 1338, 0.9576, 0.138728, 56808, 48755, 0, 0, 5960, 1682, 1021
ppp, 3498259, 9.04, 134, 88, 739, 97, 54589247, 19698796, 31839, 4061, 4096, 13176832, 5165056, 1.347402, 0.8864489999999999, 60444, 78877, 0, 0, 1008, 743, 5639, 7.392119, 0.9729639999999999, 245064, 287033, 10, 8, 24728, 7192, 6183
xf86-input-libinput, 3624429, 5.82, 90, 58, 187, 14, 10257192, 4769565, 6822, 1225, 139264, 3678208, 851968, 0.902656, 0.587318, 60764, 42533, 0, 272, 640, 534, 1589, 1.87465, 0.147928, 58496, 42450, 0, 0, 6544, 1892, 1383
