Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
libxcb-native, 436025, 0.42, 18, 3, 2, 0, 1282923, 500268, 663, 292, 0, 212992, 0, 0.18648299999999998, 0.031741, 67888, 21088, 0, 0, 312, 58, 209, 0.029906, 0.006189, 64744, 5218, 0, 0, 104, 94, 114
ca-certificates-native, 677517, 0.10, 12, 3, 1, 1, 1194212, 509698, 601, 309, 0, 217088, 0, 0.120345, 0.031056, 70236, 20979, 0, 0, 320, 34, 7, 0.018054, 0.011848, 67320, 5161, 0, 0, 104, 174, 19
python3-pygments-native, 702388, 0.12, 18, 4, 2, 0, 1249273, 496539, 622, 286, 0, 212992, 0, 0.18958899999999998, 0.043447, 71492, 20835, 0, 0, 312, 38, 7, 0.023052, 0.008792, 68356, 5253, 0, 0, 104, 114, 19
cmake-native, 48451, 0.08, 7, 1, 1, 0, 1005586, 501638, 629, 296, 0, 217088, 0, 0.073781, 0.019416, 63568, 20384, 0, 0, 320, 33, 5, 0.017418, 0.002829, 60432, 5142, 0, 0, 104, 167, 12
flex-native, 47232, 0.06, 9, 2, 1, 0, 1240887, 516822, 658, 323, 0, 217088, 0, 0.094099, 0.025663, 64244, 20797, 0, 0, 320, 38, 1, 0.013694, 0.006673999999999999, 61344, 5211, 0, 0, 104, 168, 7
libffi-native, 48438, 0.08, 8, 3, 1, 0, 1223585, 502548, 633, 299, 0, 212992, 0, 0.082559, 0.035382, 64176, 20904, 0, 0, 312, 40, 5, 0.017598, 0.003401, 61276, 5225, 0, 0, 104, 163, 11
m4-native, 45291, 0.08, 7, 2, 2, 0, 1007720, 503581, 635, 301, 0, 212992, 0, 0.074832, 0.022449, 63684, 20476, 0, 0, 312, 41, 5, 0.020329999999999997, 0.0, 60548, 5233, 0, 0, 104, 167, 5
make-native, 47585, 0.08, 9, 2, 1, 0, 1234018, 499223, 645, 294, 0, 212992, 0, 0.09221, 0.025148, 64132, 20811, 0, 0, 312, 41, 7, 0.015566, 0.004883, 61232, 5215, 0, 0, 104, 150, 5
makedevs-native, 704415, 0.50, 18, 3, 3, 0, 1163430, 476365, 578, 281, 0, 208896, 0, 0.18148799999999998, 0.033764999999999996, 71560, 21173, 0, 0, 304, 44, 135, 0.037099, 0.006677, 67960, 5146, 0, 0, 104, 81, 51
python3-markupsafe-native, 702331, 0.11, 20, 3, 2, 0, 1258971, 501061, 636, 292, 0, 212992, 0, 0.20243799999999998, 0.036438, 71540, 20970, 0, 0, 312, 35, 6, 0.023351999999999998, 0.004814, 68404, 5239, 0, 0, 104, 155, 18
texinfo-dummy-native, 20430, 0.08, 7, 1, 1, 0, 927640, 502123, 602, 284, 0, 237568, 0, 0.073847, 0.015545999999999999, 61252, 20398, 0, 0, 360, 41, 8, 0.019014, 0.000908, 58116, 5223, 0, 0, 104, 169, 6
cargo-native, 681629, 0.39, 15, 5, 2, 0, 1504795, 537649, 674, 336, 0, 225280, 0, 0.15015199999999998, 0.051368, 71092, 21541, 0, 0, 336, 39, 8, 0.027502, 0.004141, 68180, 5269, 0, 0, 104, 160, 12
gmp-native, 47445, 0.08, 9, 2, 1, 0, 1220897, 503945, 647, 305, 0, 217088, 0, 0.091121, 0.02377, 64140, 20851, 0, 0, 320, 40, 2, 0.0179, 0.002369, 61240, 5206, 0, 0, 104, 160, 8
ldconfig-native, 704332, 0.50, 15, 2, 2, 1, 1008443, 521749, 591, 343, 0, 225280, 0, 0.15152, 0.028665999999999997, 69740, 20177, 0, 0, 336, 42, 73, 0.029848, 0.013283, 66604, 5169, 0, 0, 104, 99, 75
libssh2-native, 677715, 0.10, 12, 3, 1, 1, 1251305, 497765, 634, 291, 0, 212992, 0, 0.124557, 0.035031, 70332, 21114, 0, 0, 312, 34, 61, 0.0178, 0.010964, 67192, 5216, 0, 0, 104, 178, 16
libical-native, 594851, 0.37, 28, 5, 2, 2, 1314171, 501249, 621, 293, 0, 212992, 0, 0.284951, 0.05624, 69536, 21220, 0, 0, 312, 30, 130, 0.021188, 0.029994999999999997, 66636, 5253, 0, 0, 104, 90, 53
libtool-native, 46345, 0.08, 7, 2, 1, 0, 1023231, 549998, 655, 371, 0, 225280, 0, 0.072185, 0.024061, 63672, 20488, 0, 0, 336, 36, 3, 0.014110999999999999, 0.005847, 60536, 5230, 0, 0, 104, 174, 6
fontconfig-native, 568327, 0.23, 19, 3, 1, 1, 1292787, 503051, 628, 293, 0, 212992, 0, 0.191215, 0.031218, 69056, 21045, 0, 0, 312, 28, 100, 0.019077, 0.018456, 66148, 5220, 0, 0, 104, 98, 71
curl-native, 573780, 0.23, 21, 4, 1, 1, 1282149, 512619, 652, 315, 0, 217088, 0, 0.219142, 0.043045, 69260, 21258, 0, 0, 320, 49, 108, 0.019622, 0.019322, 66348, 5223, 0, 0, 104, 87, 57
util-macros-native, 53008, 0.08, 9, 1, 1, 0, 1220396, 497934, 643, 292, 0, 212992, 0, 0.094678, 0.019724, 64328, 20934, 0, 0, 312, 38, 5, 0.015798, 0.004837, 61420, 5219, 0, 0, 104, 167, 7
docbook-xml-dtd4-native, 527468, 0.09, 10, 2, 2, 0, 1216912, 501981, 611, 292, 32768, 217088, 0, 0.102266, 0.021914, 68508, 21074, 1, 64, 320, 41, 5, 0.021887, 0.002074, 65368, 5229, 0, 0, 104, 143, 9
quilt-native, 704955, 0.43, 15, 5, 3, 1, 1008872, 510114, 583, 314, 0, 212992, 0, 0.154572, 0.052879999999999996, 70476, 20530, 0, 0, 312, 29, 76, 0.032014, 0.012593, 66876, 5213, 0, 0, 104, 161, 36
libfontenc-native, 634494, 0.07, 10, 1, 1, 0, 1267557, 497176, 652, 287, 0, 212992, 0, 0.103975, 0.018567, 70204, 20931, 0, 0, 312, 35, 3, 0.015791, 0.006814, 67304, 5206, 0, 0, 104, 149, 12
libxau-native, 431967, 0.24, 19, 3, 2, 0, 1253425, 496871, 635, 288, 0, 212992, 0, 0.19155, 0.032604, 67808, 21029, 0, 0, 312, 37, 141, 0.027496999999999997, 0.006522, 64900, 5213, 0, 0, 104, 101, 63
createrepo-c-native, 704711, 0.40, 23, 1, 2, 1, 1367055, 515079, 727, 311, 0, 221184, 0, 0.236805, 0.019097, 72244, 21545, 0, 0, 328, 69, 99, 0.027202, 0.015797, 69092, 5242, 0, 0, 104, 97, 92
autoconf-native, 45813, 0.08, 10, 1, 1, 0, 1347847, 631147, 699, 495, 0, 249856, 0, 0.107099, 0.015865999999999998, 64260, 20852, 0, 0, 384, 36, 5, 0.017481, 0.002826, 61360, 5254, 0, 0, 104, 185, 8
pkgconfig-native, 46583, 0.09, 10, 2, 1, 0, 1230961, 517232, 654, 333, 0, 229376, 0, 0.10437199999999999, 0.022365, 64228, 23598, 0, 0, 344, 43, 5, 0.016793, 0.004256, 61232, 5631, 0, 0, 104, 164, 15
gnutls-native, 673364, 0.10, 13, 4, 2, 0, 1361382, 518494, 690, 317, 0, 221184, 0, 0.133345, 0.044418, 70992, 21334, 0, 0, 328, 34, 105, 0.022158, 0.0058189999999999995, 68080, 5259, 0, 0, 104, 156, 14
python3-mako-native, 494238, 0.13, 19, 2, 1, 0, 1236435, 495471, 628, 286, 0, 212992, 0, 0.19117099999999998, 0.028471999999999997, 68496, 20957, 0, 0, 312, 35, 12, 0.018372, 0.00893, 65596, 5245, 0, 0, 104, 183, 15
libidn2-native, 672672, 0.08, 11, 2, 1, 0, 1298683, 500900, 658, 292, 0, 212992, 0, 0.117325, 0.027375, 70420, 20969, 0, 0, 312, 35, 15, 0.016347999999999998, 0.009918999999999999, 67520, 5257, 0, 0, 104, 148, 11
xmlto-native, 528055, 0.11, 12, 2, 1, 0, 1280193, 495579, 646, 284, 0, 212992, 0, 0.1202, 0.028045999999999998, 68776, 21078, 0, 0, 312, 37, 5, 0.019011999999999998, 0.007999, 65860, 5241, 2, 0, 104, 158, 8
pango-native, 684576, 0.11, 13, 3, 2, 1, 1407027, 514139, 689, 311, 0, 217088, 0, 0.136478, 0.038993, 71776, 21700, 0, 0, 320, 35, 57, 0.020305999999999998, 0.011486, 68628, 5245, 0, 0, 104, 153, 9
python3-setuptools-native, 275919, 0.29, 21, 3, 2, 1, 1230981, 505098, 603, 298, 0, 217088, 0, 0.212061, 0.032624, 66760, 20972, 0, 0, 320, 33, 35, 0.024766, 0.010055, 63924, 5227, 0, 0, 104, 88, 59
rust-llvm-native, 617735, 0.50, 21, 3, 2, 1, 1477149, 557034, 657, 349, 20480, 241664, 0, 0.212083, 0.036705999999999996, 69516, 21499, 0, 24, 360, 60, 264, 0.027919, 0.019204, 66376, 5274, 3, 16, 112, 89, 175
libxrender-native, 566898, 0.25, 19, 2, 2, 1, 1266655, 497518, 704, 287, 0, 212992, 0, 0.19261299999999998, 0.025681, 69188, 20882, 0, 0, 312, 76, 284, 0.020052999999999998, 0.016051, 66288, 5229, 0, 0, 104, 101, 136
re2c-native, 180532, 0.16, 20, 2, 2, 0, 1213661, 492895, 609, 284, 0, 208896, 0, 0.203698, 0.027958, 65860, 20873, 0, 0, 304, 35, 8, 0.027697, 0.002044, 62716, 5215, 0, 0, 104, 124, 20
gtk-doc-native, 293669, 0.15, 18, 4, 2, 0, 1234879, 512862, 629, 316, 4096, 217088, 0, 0.189275, 0.048325, 66616, 20976, 0, 0, 320, 34, 14, 0.025387999999999997, 0.007385999999999999, 63712, 5238, 0, 8, 104, 111, 24
libxdamage-native, 695520, 0.14, 21, 3, 1, 1, 1285805, 498950, 642, 287, 0, 212992, 0, 0.21026999999999998, 0.032983, 70784, 20751, 0, 0, 312, 34, 16, 0.018656, 0.01877, 67648, 5212, 0, 0, 104, 113, 26
python3-docutils-native, 686718, 0.35, 20, 1, 2, 1, 1246641, 496998, 658, 286, 0, 212992, 0, 0.203069, 0.019525, 70708, 21064, 0, 0, 312, 67, 45, 0.026833, 0.014039999999999999, 67568, 5250, 0, 0, 104, 87, 99
ncurses-native, 46805, 0.07, 10, 1, 1, 0, 1280754, 517537, 654, 327, 0, 217088, 0, 0.10090299999999999, 0.019403999999999998, 64388, 20942, 0, 0, 320, 38, 3, 0.011915, 0.008772, 61252, 5231, 0, 0, 104, 163, 7
util-linux-native, 295537, 0.11, 20, 3, 2, 0, 1337506, 536127, 686, 337, 0, 225280, 0, 0.20565999999999998, 0.033576999999999996, 67300, 21591, 0, 0, 336, 36, 20, 0.022903, 0.005013999999999999, 64164, 5229, 2, 0, 104, 153, 45
glib-2.0-native, 300969, 0.12, 19, 1, 1, 1, 1354150, 549623, 712, 368, 0, 225280, 0, 0.196986, 0.01608, 67720, 21411, 0, 0, 336, 35, 35, 0.019056, 0.012194, 64820, 5223, 3, 0, 104, 110, 22
cross-localedef-native, 1072449, 0.74, 13, 4, 3, 1, 1116321, 540638, 644, 345, 94208, 229376, 0, 0.13644399999999998, 0.048156, 70840, 18665, 0, 184, 344, 60, 112, 0.032281, 0.015785999999999998, 67676, 5220, 0, 0, 104, 86, 55
gettext-minimal-native, 45013, 0.07, 7, 1, 1, 0, 952652, 489393, 598, 279, 0, 208896, 0, 0.075264, 0.011288999999999999, 63344, 20326, 0, 0, 304, 36, 12, 0.017258, 0.001764, 60188, 5222, 0, 0, 104, 167, 8
libxml2-native, 325102, 0.24, 23, 4, 1, 1, 1272598, 508401, 674, 302, 0, 212992, 0, 0.23058199999999998, 0.047855999999999996, 67436, 21176, 0, 0, 312, 55, 128, 0.019846, 0.018574999999999998, 64536, 5240, 0, 0, 104, 149, 66
nasm-native, 550117, 0.18, 12, 2, 1, 1, 1244698, 499600, 600, 297, 4096, 212992, 0, 0.123014, 0.025450999999999998, 68596, 21101, 0, 8, 312, 36, 13, 0.018468, 0.013148, 65684, 5237, 0, 0, 104, 103, 52
attr-native, 48302, 0.07, 11, 1, 1, 0, 1242152, 497152, 630, 293, 0, 212992, 0, 0.111874, 0.015982, 64292, 20886, 0, 0, 312, 38, 34, 0.014239, 0.006297, 61392, 5234, 0, 0, 104, 152, 11
patch-native, 704954, 0.47, 19, 3, 3, 0, 1274802, 533660, 676, 353, 0, 225280, 0, 0.192775, 0.039431, 71952, 21400, 0, 0, 336, 65, 183, 0.036218, 0.0077069999999999994, 68336, 5247, 0, 0, 104, 110, 85
mpfr-native, 250952, 0.50, 17, 2, 2, 1, 1239058, 494563, 604, 285, 0, 212992, 0, 0.177248, 0.027572, 66180, 20821, 0, 0, 312, 38, 100, 0.026130999999999998, 0.012128, 63280, 5248, 1, 0, 104, 125, 55
python3-iniparse-native, 700561, 0.12, 15, 4, 2, 0, 1259937, 496845, 637, 286, 0, 212992, 0, 0.154776, 0.042563, 71312, 20882, 0, 0, 312, 34, 12, 0.027084, 0.009368, 68172, 5236, 1, 0, 104, 138, 18
libmicrohttpd-native, 676006, 0.10, 10, 4, 1, 0, 1284033, 497622, 648, 287, 0, 212992, 0, 0.10930799999999999, 0.048581, 70832, 20934, 0, 0, 312, 36, 9, 0.017299, 0.008152999999999999, 67676, 5222, 0, 0, 104, 158, 10
dwarfsrcfiles-native, 704295, 0.46, 18, 3, 2, 1, 1190520, 488349, 620, 282, 4096, 208896, 0, 0.18924, 0.032910999999999996, 71564, 20796, 0, 8, 304, 64, 107, 0.027410999999999998, 0.017342, 68428, 5183, 0, 0, 104, 99, 113
libmodulemd-native, 697568, 0.13, 15, 3, 3, 0, 1296072, 499552, 643, 294, 0, 212992, 0, 0.156154, 0.035134, 72308, 21256, 0, 0, 312, 33, 6, 0.033194999999999995, 0.0058969999999999995, 68708, 5263, 0, 0, 104, 151, 12
xorgproto-native, 314947, 0.17, 19, 0, 1, 1, 1228776, 495915, 616, 290, 0, 208896, 0, 0.19980199999999998, 0.004077, 67268, 20970, 0, 0, 304, 36, 40, 0.017959, 0.014123, 64352, 5241, 1, 0, 104, 110, 46
libxcursor-native, 695222, 0.14, 16, 5, 2, 1, 1272130, 497096, 636, 287, 0, 212992, 0, 0.16214399999999998, 0.051411, 70768, 20721, 0, 0, 312, 36, 8, 0.024845, 0.013177, 67632, 5220, 0, 0, 104, 142, 22
swig-native, 669228, 0.10, 13, 3, 1, 0, 1283301, 507728, 646, 306, 0, 217088, 0, 0.131084, 0.030843, 70324, 21335, 0, 0, 320, 35, 6, 0.018517, 0.0071449999999999994, 67188, 5266, 0, 0, 104, 173, 16
libxslt-native, 498181, 0.10, 12, 1, 2, 0, 1242339, 496330, 627, 288, 0, 212992, 0, 0.12043699999999999, 0.016058, 68536, 21085, 0, 0, 312, 36, 10, 0.020218999999999997, 0.0028799999999999997, 65636, 5255, 0, 0, 104, 180, 10
shadow-native, 496454, 0.10, 11, 1, 1, 1, 1268090, 521826, 645, 332, 0, 221184, 0, 0.11918999999999999, 0.017657, 68416, 21205, 0, 0, 328, 36, 7, 0.010995, 0.012209, 65516, 5235, 0, 0, 104, 167, 9
gdbm-native, 47021, 0.07, 9, 2, 1, 0, 1233781, 501107, 647, 299, 0, 212992, 0, 0.091593, 0.027875999999999998, 64316, 20931, 0, 0, 312, 40, 8, 0.018262999999999998, 0.001268, 61180, 5202, 0, 0, 104, 160, 8
icu-native, 528221, 0.10, 11, 3, 2, 0, 1246697, 505767, 630, 302, 0, 217088, 0, 0.11569299999999999, 0.039894, 68476, 21286, 0, 0, 320, 37, 61, 0.022782, 0.002043, 65572, 5183, 0, 0, 104, 173, 10
itstool-native, 527900, 0.12, 13, 1, 2, 0, 1256269, 499103, 626, 292, 0, 212992, 0, 0.13605499999999998, 0.019436, 68656, 21327, 0, 0, 312, 38, 6, 0.023565, 0.004666, 65520, 5264, 0, 0, 104, 162, 11
meson-native, 281972, 0.13, 17, 3, 2, 1, 1254381, 513648, 648, 317, 0, 217088, 0, 0.17654999999999998, 0.036112, 66836, 21246, 0, 0, 320, 36, 89, 0.023688999999999998, 0.010062, 63700, 5256, 0, 0, 104, 170, 16
chrpath-native, 494257, 0.12, 12, 3, 2, 0, 1215838, 495681, 613, 289, 4096, 208896, 0, 0.127635, 0.034809, 68196, 21122, 0, 8, 304, 38, 5, 0.022054999999999998, 0.006455, 65296, 5213, 1, 0, 104, 148, 17
spirv-headers-native, 683219, 0.11, 14, 3, 2, 0, 1199631, 488101, 598, 279, 0, 208896, 0, 0.14193999999999998, 0.032443, 70596, 21144, 0, 0, 304, 36, 14, 0.023611999999999998, 0.006608999999999999, 67444, 5224, 0, 0, 104, 159, 9
readline-native, 676009, 0.09, 10, 4, 1, 0, 1253538, 504363, 632, 301, 0, 217088, 0, 0.102879, 0.047481999999999996, 70388, 21000, 0, 0, 320, 34, 8, 0.017627, 0.008849, 67488, 5227, 0, 0, 104, 154, 9
sqlite3-native, 48686, 0.08, 11, 0, 1, 0, 1222102, 494473, 616, 286, 0, 212992, 0, 0.115009, 0.003833, 64204, 20802, 0, 0, 312, 34, 13, 0.016613, 0.004667, 61304, 5215, 0, 0, 104, 165, 14
shared-mime-info-native, 544747, 0.14, 13, 3, 2, 0, 1308774, 501168, 650, 294, 40960, 212992, 0, 0.133981, 0.034451999999999997, 69416, 21237, 1, 16, 312, 40, 8, 0.022241, 0.0065379999999999995, 66304, 5226, 1, 64, 104, 131, 31
wayland-native, 349501, 0.44, 20, 2, 2, 1, 1285484, 511210, 635, 310, 0, 217088, 0, 0.206006, 0.029429, 67712, 21367, 0, 0, 320, 44, 235, 0.027937, 0.010562, 64812, 5239, 0, 0, 104, 122, 61
intltool-native, 668425, 0.07, 8, 3, 1, 0, 1259316, 510272, 655, 310, 0, 217088, 0, 0.087281, 0.034152999999999996, 70244, 21311, 0, 0, 320, 41, 5, 0.014275999999999999, 0.008329, 67108, 5256, 0, 0, 104, 170, 6
unzip-native, 31690, 0.08, 9, 2, 1, 0, 1250415, 588521, 658, 466, 0, 237568, 0, 0.092475, 0.024124, 63424, 20658, 0, 0, 360, 40, 7, 0.019372, 0.002304, 60520, 5090, 0, 0, 104, 163, 13
libdnf-native, 700616, 0.12, 15, 3, 1, 1, 1409763, 520401, 707, 320, 0, 221184, 0, 0.15126599999999998, 0.037815999999999995, 72780, 21681, 0, 0, 328, 35, 10, 0.015957, 0.017693, 69176, 5246, 0, 0, 104, 108, 24
vala-native, 534232, 0.08, 8, 4, 1, 0, 1283405, 497244, 651, 289, 0, 212992, 0, 0.089835, 0.046714, 68736, 20918, 0, 0, 312, 35, 5, 0.017564, 0.005875, 65836, 5230, 0, 0, 104, 157, 7
libnsl2-native, 48805, 0.08, 10, 0, 1, 0, 1236348, 493894, 625, 286, 0, 212992, 0, 0.106427, 0.007883, 64196, 20615, 0, 0, 312, 32, 7, 0.016449, 0.004482, 61292, 5240, 0, 0, 104, 146, 7
zstd-native, 33658, 0.07, 9, 1, 1, 0, 1154064, 488185, 602, 284, 0, 208896, 0, 0.09786099999999999, 0.012764, 63508, 20720, 0, 0, 304, 39, 3, 0.016461, 0.0035629999999999998, 60372, 5128, 0, 0, 104, 181, 10
mkfontscale-native, 638414, 0.19, 16, 4, 1, 2, 1283855, 498596, 647, 287, 0, 212992, 0, 0.169146, 0.040271999999999995, 70268, 20984, 0, 0, 312, 34, 78, 0.016770999999999998, 0.022504, 67368, 5218, 0, 0, 104, 104, 48
file-native, 581450, 0.21, 17, 3, 2, 1, 1261352, 495908, 616, 291, 0, 212992, 0, 0.174683, 0.03573, 69360, 21166, 0, 0, 312, 41, 153, 0.025042, 0.014192, 66224, 5225, 0, 0, 104, 85, 57
unifdef-native, 251238, 0.41, 16, 3, 2, 0, 1163925, 486161, 579, 278, 0, 208896, 0, 0.162081, 0.039532, 66056, 20854, 0, 0, 304, 48, 149, 0.029469, 0.008498, 62920, 5102, 0, 0, 104, 92, 73
json-c-native, 697435, 0.11, 15, 2, 2, 0, 1211614, 490968, 592, 285, 0, 208896, 0, 0.155827, 0.023972999999999998, 72016, 21621, 0, 0, 304, 35, 67, 0.023, 0.009911999999999999, 68412, 5127, 1, 0, 104, 116, 14
libcheck-native, 697608, 0.13, 18, 5, 1, 1, 1244567, 503354, 624, 299, 0, 212992, 0, 0.183728, 0.057159999999999996, 71856, 21391, 0, 0, 312, 33, 10, 0.019583, 0.017246, 68252, 5209, 0, 0, 104, 123, 15
gobject-introspection-native, 353931, 0.48, 25, 3, 3, 0, 1341167, 512562, 660, 304, 0, 212992, 0, 0.258287, 0.032285, 68008, 21470, 0, 0, 312, 43, 107, 0.031591, 0.008477, 65096, 5258, 1, 0, 104, 90, 72
libxml-namespacesupport-perl-native, 697342, 0.13, 15, 2, 2, 1, 2408655, 498964, 806, 289, 0, 208896, 0, 0.153136, 0.028971, 71876, 21383, 0, 0, 304, 34, 11, 0.021837, 0.015451, 68276, 5256, 1, 0, 104, 172, 21
python3-packaging-native, 702697, 0.10, 12, 3, 1, 1, 1226941, 495500, 616, 285, 0, 208896, 0, 0.125728, 0.032445, 71272, 21043, 0, 0, 304, 35, 12, 0.013418, 0.016607999999999998, 68136, 5230, 1, 0, 104, 144, 14
libgcrypt-native, 634507, 0.07, 9, 2, 1, 1, 1273604, 520220, 643, 323, 0, 221184, 0, 0.096454, 0.027558, 69840, 21255, 0, 0, 328, 32, 7, 0.011896, 0.010367999999999999, 66936, 5232, 1, 0, 104, 173, 12
gcc-cross-x86_64, 1366522, 0.79, 18, 3, 2, 1, 1125978, 499246, 647, 282, 274432, 208896, 0, 0.18773299999999998, 0.034481, 72524, 21879, 0, 536, 304, 59, 123, 0.028478, 0.017905, 68924, 5544, 0, 0, 104, 132, 85
kern-tools-native, 700629, 0.12, 12, 3, 1, 1, 965334, 484765, 578, 274, 0, 208896, 0, 0.127421, 0.039819, 70052, 20367, 0, 0, 304, 36, 8, 0.016118, 0.016954, 66452, 5238, 0, 0, 104, 145, 14
glslang-native, 491151, 0.10, 13, 2, 2, 0, 1224380, 495783, 617, 288, 0, 212992, 0, 0.132573, 0.021381999999999998, 67892, 21036, 0, 0, 312, 34, 55, 0.021627, 0.008584, 64984, 5249, 0, 0, 104, 147, 8
libpthread-stubs-native, 432996, 0.24, 17, 4, 2, 0, 1214801, 493331, 570, 283, 0, 208896, 0, 0.172528, 0.045007, 67408, 20904, 0, 0, 304, 31, 119, 0.028506, 0.004582, 64568, 5197, 0, 0, 104, 86, 72
debianutils-native, 704486, 0.47, 20, 4, 3, 1, 1285623, 515032, 626, 288, 8192, 221184, 0, 0.203762, 0.043948, 71860, 21369, 0, 16, 320, 55, 154, 0.032667, 0.012943999999999999, 68324, 5240, 0, 0, 112, 147, 80
xcb-proto-native, 431788, 0.20, 18, 2, 2, 0, 1251649, 504764, 610, 299, 0, 217088, 0, 0.180081, 0.023488, 67756, 21399, 0, 0, 320, 39, 95, 0.023887, 0.007737, 64604, 5227, 3, 0, 104, 104, 60
rust-native, 619002, 0.54, 23, 2, 4, 0, 1480371, 533739, 641, 334, 0, 221184, 0, 0.23038, 0.025596999999999998, 69688, 21564, 0, 0, 328, 53, 143, 0.041160999999999996, 0.0043089999999999995, 66740, 5259, 0, 0, 104, 139, 64
pixman-native, 594765, 0.25, 25, 3, 2, 2, 1256879, 501266, 621, 298, 0, 212992, 0, 0.258416, 0.039154, 69548, 21195, 0, 0, 312, 41, 125, 0.029515, 0.029765, 66640, 5242, 0, 0, 104, 102, 130
docbook-xsl-stylesheets-native, 527487, 0.10, 10, 3, 1, 1, 1195790, 498015, 601, 287, 0, 212992, 0, 0.100822, 0.033607, 68460, 20987, 0, 0, 312, 35, 5, 0.014967999999999999, 0.010178, 65320, 5221, 0, 0, 104, 146, 11
gettext-native, 49531, 0.07, 10, 2, 1, 0, 1284061, 518124, 664, 323, 0, 217088, 0, 0.102863, 0.023736999999999998, 64416, 20876, 0, 0, 320, 37, 19, 0.017314, 0.003519, 61500, 5226, 0, 0, 104, 166, 9
librepo-native, 697003, 0.12, 15, 4, 1, 1, 1317846, 503489, 661, 297, 0, 212992, 0, 0.15197, 0.041073, 71692, 21429, 0, 0, 312, 35, 12, 0.018328, 0.010598, 68552, 5264, 0, 0, 104, 144, 9
