Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
alsa-utils, 2665485, 62.77, 35, 5, 683, 117, 147673224, 23824470, 68448, 21023, 1753088, 21999616, 12414976, 0.35012499999999996, 0.057666999999999996, 73372, 18357, 0, 160, 368, 375, 151, 6.83371, 1.171268, 70464, 754881, 14, 3264, 42600, 8952, 6951
dbus-wait, 2928727, 17.45, 35, 1, 153, 19, 22384044, 2801230, 12095, 6855, 163840, 2457600, 708608, 0.352796, 0.019384, 62044, 20791, 0, 160, 288, 185, 183, 1.539621, 0.195235, 59180, 157080, 1, 160, 4512, 1843, 1887
dnf, 3760222, 0.60, 21, 1, 5, 5, 7219385, 6554401, 2772, 1068, 6696960, 6782976, 65536, 0.21911599999999998, 0.015934999999999998, 59372, 11353, 0, 24, 144, 13, 62, 0.057085, 0.058303999999999995, 56472, 6322, 1, 13056, 13104, 267, 26
libxcomposite, 2210611, 11.56, 32, 4, 505, 94, 131994810, 17569061, 58500, 19012, 765952, 17158144, 10166272, 0.323395, 0.048885, 72644, 20068, 0, 840, 360, 267, 95, 5.059812, 0.948025, 69756, 619952, 25, 656, 33152, 6225, 4226
harfbuzz, 3650882, 17.28, 21, 4, 414, 63, 70880586, 11307467, 19797, 6036, 2994176, 11767808, 704512, 0.215723, 0.045633, 59268, 9963, 0, 56, 192, 41, 48, 4.143051, 0.639402, 56400, 213791, 13, 5792, 22792, 2701, 3081
python3, 2234721, 167.02, 46, 6, 2474, 654, 578096075, 39921725, 253632, 57755, 3137536, 41848832, 28164096, 0.46094999999999997, 0.064694, 74052, 18189, 0, 336, 480, 844, 135, 24.746246, 6.549864, 71204, 3131843, 98, 5792, 81256, 27491, 29684
libnsl2, 1583681, 24.60, 25, 5, 398, 71, 115788003, 19821458, 51175, 17374, 323584, 17928192, 9551872, 0.25708, 0.056235999999999994, 70788, 17544, 0, 384, 328, 263, 52, 3.9885669999999998, 0.719606, 67904, 501526, 13, 248, 34688, 8065, 6372
modutils-initscripts, 1445719, 0.28, 11, 1, 0, 0, 300154, 74335, 119, 169, 12288, 69632, 0, 0.11485899999999999, 0.017669999999999998, 69732, 6727, 0, 24, 128, 28, 67, 0.004657, 0.0, 66808, 601, 0, 0, 8, 5, 23
xrandr, 2263890, 14.48, 28, 4, 320, 72, 64233799, 7097675, 36161, 11076, 692224, 7335936, 3997696, 0.28030299999999997, 0.041221, 72428, 17238, 0, 1160, 336, 268, 183, 3.200957, 0.721806, 69672, 380394, 20, 192, 13992, 3598, 3783
strace, 3406064, 145.39, 50, 5, 1944, 393, 253277580, 41741595, 120205, 33636, 4284416, 36765696, 17313792, 0.507586, 0.055373, 58792, 18329, 0, 232, 432, 725, 197, 19.441487, 3.934249, 55680, 2146617, 48, 8136, 71376, 16283, 16985
libsolv, 3707336, 4.52, 22, 2, 72, 24, 31344485, 2449657, 12991, 2622, 4710400, 2461696, 1441792, 0.22572899999999999, 0.024689, 58696, 11197, 0, 24, 144, 42, 84, 0.725391, 0.245636, 55788, 76875, 53, 9176, 4664, 1061, 912
python3-pycairo, 3650317, 9.13, 18, 2, 187, 27, 19930154, 7386539, 5623, 2031, 3629056, 7970816, 315392, 0.189028, 0.022683, 59104, 9727, 0, 24, 168, 53, 40, 1.871395, 0.270633, 56152, 95528, 61, 7064, 15400, 1059, 930
qemuwrapper-cross, 1120555, 0.15, 11, 0, 0, 0, 298722, 65172, 81, 115, 12288, 69632, 0, 0.11893, 0.007672, 70568, 6700, 0, 24, 128, 8, 28, 0.00054, 0.004212, 67616, 593, 0, 0, 8, 5, 4
libxmu, 2590408, 62.07, 29, 2, 570, 87, 133327029, 18222470, 60198, 19547, 417792, 17768448, 10395648, 0.294661, 0.020461999999999998, 73800, 18437, 0, 688, 368, 299, 115, 5.709128, 0.8799469999999999, 70980, 630180, 21, 128, 34336, 7972, 6586
xtrans, 1542854, 9.03, 27, 1, 309, 60, 61551768, 6431131, 29536, 11010, 258048, 6656000, 3297280, 0.27472199999999997, 0.017839, 70296, 16567, 0, 408, 336, 198, 136, 3.097372, 0.604236, 67384, 370824, 9, 96, 12664, 2932, 3282
libfm, 3821269, 30.83, 48, 7, 623, 82, 130930702, 22389864, 65735, 19984, 999424, 20373504, 11173888, 0.48268099999999997, 0.075792, 60496, 20313, 0, 440, 352, 328, 109, 6.235338, 0.8211649999999999, 57660, 630425, 12, 1512, 39440, 7735, 5096
libnss-mdns, 3156815, 70.95, 40, 1, 517, 76, 123387394, 17118417, 55405, 17316, 1445888, 16113664, 8990720, 0.40347, 0.016988, 58656, 20845, 6, 1376, 344, 300, 137, 5.176865, 0.7662289999999999, 55772, 528948, 13, 1448, 31128, 8245, 7526
xmodmap, 2592739, 31.26, 33, 3, 368, 61, 67686312, 7420474, 34424, 11405, 352256, 7663616, 4173824, 0.335086, 0.035901999999999996, 73564, 18846, 0, 648, 336, 279, 115, 3.683281, 0.611158, 70776, 398440, 7, 40, 14632, 4216, 4702
freetype, 1600381, 19.99, 21, 3, 328, 57, 100400404, 12907183, 48215, 16563, 1179648, 11735040, 6885376, 0.213278, 0.032193, 71008, 17151, 0, 360, 336, 255, 81, 3.28829, 0.574259, 68100, 502213, 10, 1944, 22584, 6701, 2907
libjpeg-turbo, 1443938, 8.55, 12, 2, 61, 26, 17890477, 3446826, 9839, 3579, 2224128, 3526656, 1490944, 0.12193699999999999, 0.027534, 70056, 8863, 0, 24, 152, 102, 66, 0.619894, 0.262247, 67136, 87570, 19, 4320, 6736, 1202, 1250
libxcursor, 2210523, 11.99, 34, 5, 526, 96, 134551842, 17727168, 63598, 19304, 950272, 17301504, 10252288, 0.34334699999999996, 0.055104999999999994, 72520, 20370, 0, 1720, 360, 331, 130, 5.266686, 0.9611059999999999, 69616, 636620, 17, 136, 33432, 6335, 4314
