Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
python3-packaging-native, 734806, 0.50, 18, 2, 3, 0, 850054, 190822, 563, 265, 4096, 139264, 0, 0.18423499999999998, 0.028898999999999998, 70924, 18521, 1, 8, 224, 34, 161, 0.032954, 0.006568999999999999, 67840, 5010, 0, 0, 48, 74, 59
libgcrypt-native, 753507, 0.14, 19, 1, 2, 1, 1289803, 299080, 594, 281, 65536, 151552, 0, 0.19722599999999998, 0.019334999999999998, 71160, 18784, 3, 128, 224, 29, 69, 0.025904, 0.010881, 68060, 5049, 0, 0, 72, 89, 95
gcc-cross-x86_64, 754800, 0.13, 12, 4, 2, 1, 1241418, 336785, 720, 278, 4096, 155648, 0, 0.12838, 0.049086, 69880, 18480, 0, 8, 216, 65, 93, 0.026416, 0.011512, 66796, 5080, 0, 0, 88, 100, 108
kern-tools-native, 755071, 0.19, 10, 3, 2, 1, 673065, 195049, 587, 256, 16384, 139264, 0, 0.10695299999999999, 0.038196999999999995, 69360, 17958, 1, 32, 232, 45, 39, 0.025223, 0.014138999999999999, 66276, 4972, 1, 0, 40, 77, 59
glslang-native, 710642, 0.49, 17, 3, 3, 1, 1140989, 260007, 600, 266, 61440, 147456, 0, 0.171258, 0.031547, 70920, 18830, 2, 120, 224, 37, 173, 0.035716, 0.011626, 67836, 5074, 2, 0, 64, 92, 71
libpthread-stubs-native, 717253, 0.42, 18, 2, 2, 2, 822460, 173737, 561, 259, 8192, 131072, 0, 0.187196, 0.022921999999999998, 70808, 18504, 1, 16, 224, 44, 126, 0.022015999999999997, 0.020353, 67716, 4957, 0, 0, 32, 127, 70
debianutils-native, 786779, 0.43, 15, 2, 3, 0, 973200, 212325, 595, 265, 0, 135168, 0, 0.155779, 0.023965999999999998, 71160, 16646, 0, 0, 216, 48, 70, 0.032160999999999995, 0.009162, 68076, 5017, 0, 0, 48, 122, 63
xcb-proto-native, 709147, 0.56, 21, 2, 2, 1, 842953, 178632, 568, 265, 20480, 139264, 0, 0.21032399999999998, 0.027777999999999997, 70872, 18641, 1, 40, 232, 40, 113, 0.029833, 0.010216, 67776, 4994, 0, 0, 40, 73, 105
rust-native, 707644, 0.36, 19, 3, 2, 1, 1033677, 237264, 576, 271, 0, 143360, 0, 0.195242, 0.037545999999999996, 71316, 19209, 0, 0, 224, 31, 105, 0.024839999999999997, 0.017623, 68296, 5036, 0, 0, 56, 92, 83
pixman-native, 750925, 0.17, 21, 2, 1, 1, 922968, 192828, 596, 274, 0, 143360, 0, 0.218463, 0.027306999999999998, 71200, 18965, 0, 0, 240, 33, 149, 0.019809, 0.016173, 68116, 5002, 5, 0, 40, 95, 80
docbook-xsl-stylesheets-native, 719054, 0.52, 18, 1, 3, 0, 811054, 171867, 571, 256, 8192, 131072, 0, 0.187876, 0.012251999999999999, 70540, 18335, 1, 16, 224, 49, 40, 0.035459, 0.007937, 67456, 4983, 0, 0, 32, 89, 107
gettext-native, 749203, 0.18, 21, 3, 2, 1, 1301812, 305805, 645, 285, 45056, 163840, 0, 0.214332, 0.035722, 71300, 18845, 3, 88, 240, 36, 164, 0.027985, 0.012735999999999999, 68200, 5049, 0, 0, 80, 97, 54
librepo-native, 752724, 0.17, 18, 5, 2, 1, 1039266, 233389, 588, 267, 0, 139264, 0, 0.182895, 0.055663, 71164, 18897, 0, 0, 224, 37, 80, 0.022563, 0.017268, 68136, 5053, 0, 0, 48, 100, 57
python3-pyproject-hooks-native, 734792, 0.45, 16, 3, 2, 1, 808559, 176460, 565, 261, 8192, 135168, 0, 0.164342, 0.036976999999999996, 70932, 18536, 1, 16, 224, 36, 286, 0.024258, 0.014506999999999999, 67836, 4978, 0, 0, 40, 93, 79
